product_id,category,merchant_id,name,preferred,mall,avg_rating,total_rating,total_sold,price,qty_avail,fav_count,img_src,description
ee0d01ca-effc-45e9-8e7b-aed1064323fc,keyboard,387e0995-32e3-4f9a-8203-b47da2d79406,Langtu L1 Wired Keyboard Mouse Set Mute Lightweight Good-looking Computer Peripheral Keyboard,1,0,5,6,10,$30.13 - $32.39,243 pieces available,Favorite (83),,"Welcome to the store
Our store will issue coupons from time to time. You can pay attention to the store before placing an order. It will be more favorable if you receive coupons and place an order!
If you have any questions, please talk and ask us.
Our working hours: 9:00am-18:00pm
If you do not reply in time during working hours, I hope you can understand. We will answer your questions as soon as we go online.
Wish you a pleasant shopping time

[Product information]
Brand: mengzu
Model: L1
Item No.: 0000000010266
Time to Market: 2023/2/1
SOURCE type: Spot
Applicable models: general
Type: wired keyboard
Number of keys:>98
Interface: USB
Plug and Play supported: Supported
Connection mode with computer: Wired
With or without hand support: None
Waterproof function: waterproof is supported.
Key technology: X frame
Material: Plastic
Line length: 1.6 m
Product Size: 44.5/12.8/2.7cm
Product Weight: 0.68KG
Color: Milky White warm light/single keyboard [Square key cap], Pink White Light/single keyboard [Square key cap], white blue light/single keyboard [Square key cap], black blue light/single keyboard [Square key cap], black orange light/single keyboard [Square key cap]
Backlight effect: Single Light

Note:
Any product will have slight deviation from the real object due to the shooting problem of light angle. Please give priority to the real object.
Our products are all sent out after careful inspection. Please send out the goods and sign for them when the buyer receives them.
At the same time, in order to protect your rights and interests, it is recommended that the boxes and invoices should be properly insured when unpacking.
If the product is abnormal or defective, please take a photo to ""talk"" about the response.
We will have a special one-to-one after-sales service to help you solve your problems.
Return and exchange goods must have the integrity of secondary sales, after assembly or packaging damage, may incur new costs
If you are satisfied with our products and services, please give us the following 5⭐⭐⭐⭐⭐Comments.
Thank you for your support"
f9540513-4938-4e57-b7db-30996ad29250,keyboard,70909df8-7b9b-4473-bf65-2dba2cc8cb2d,"RK 61 Keycaps PBT Material OEM Highly Keycaps, Backlit Two-Color Mechanical Keyboard Keycaps (Keycaps Only Sold)",1,0,5,2,14,$7.55 - $20.39,243 pieces available,Favorite (51),https://down-sg.img.susercontent.com/file/e5dbd5413e78e76a70b55b8c11736173_tn,"Note: This is the keycap, not the keyboard 
 61 keys: This keycap set contains 61 PBT OEM outline keycaps, which is an ideal choice for your DIY mechanical keyboard. The mixture of two colors makes your mechanical keyboard more distinctive The keycap is light-transmissive, giving you a sense of visual impact at night The keycap is suitable for RK61 / GK61/ GH60 / ALT61 / Annie and other mechanical keyboards High-quality PBT: This 61-key keycap has a high-quality PBT keycap and anti-grease coating, which provides first-class durability and brings an excellent feeling to your typing. The matte appearance with zero gloss will last for the duration of use. The keycap is non-slip, durable, smooth and comfortable. The keys will not wear out over time and lose their letters Note: The keyboard in the picture is only for demonstration and not for sale. Translucent keycaps: Designed to supplement RGB lighting, used for backlit/non-backlit mechanical keyboards, easy to install."
4b192bd8-8a92-49eb-bfb3-dba4b767aa92,keyboard,e56dafa5-81e0-4b27-860e-c5eefb9ad679,K620 Mini Gaming Mechanical Keyboard 61 Keys RGB Hotswap Type-C Wired Gaming Keyboard PBT Keycaps 60% Ergonomics Keyboards,1,0,5,4,6,$31.95 - $33.33,243 pieces available,Favorite (22),https://down-sg.img.susercontent.com/file/sg-11134201-23020-kg2uaqy5k9mv1e_tn,"Tips: How to choose the switch for yourself? 
 Red switch: The button sound is relatively quiet.linear switch. meaning that the force at the beginning and the end of each stroke is nearly identical. Most people think they are smoother and faster feelings.The sound of keys is relatively quiet. 
 Blue switch:The button sound is relatively loud.with a sense of collision, suitable for typing. Since the sound of the blue switch is louder than the sound of other mechanical switches when in use, this has given many people a comment that it is very pleasant in typing. 
 Specification: Product Name: 61-key Blue Switch Mechanical Keyboard Color: Black/White/Pink/Blue/White Black/Black White Applicable models: general Type: Mechanical keyboard Shaft body: blue/red switch Number of keys: 61 (keys) Interface: USB Whether to support plug and play: support Connection with computer: type-c wired Whether there are multimedia function keys: Yes Shortcut key: yes With or without hand rest: no Waterproof function: support waterproof Key technology: mechanical shaft Backlight function: seven-color backlight Whether to support ergonomics: support Material: ABS Line length: about 1.7m Product size: about 300*110*36mm Features: 1. TYPE-C interface, the key line is separated; 2. blue/red switch mechanical switch ; 3. Side light strip, RGB lighting effect; 4.61 key arrangement; 5. Two-color keycaps; 6. Support ergonomics; 7. Adjustable double-ended foot support; 8. Universal for Win/Mac; 
 Package List: 1*Wired Mechanical Keyboard 1*TYPE-C line 1*Instruction Light test： Hot-swap:DIY your switch Physical display： 61-key RGB key line separation mechanical keyboard Hotswap Function description RGB lighting effect 61 position arrangement Bond wire separation Two-tone keycap Ergonomics Mechanical shaft Double end foot support Universal for Win/Mac BOND WIRE SEPA RATION The keyboard adopts TYPE-C interface, Independent wire design, plug in and use 
 SIDE LIGHT BAR Built-in a variety of lighting effects, dynamic breathing, a variety of monochrome breathing lights, resolutely bright in the night 
 MECHANICAL SHAFT The key life span is about 50 million times, and the loss of resilience is small when pressed for a long time. 
 TWO-COLOR KEYCAPS The keycap adopts two-color injection molding process, Characters are not easy to wear and feel more delicate. DOUBLE- ENDED TRIPOD There is a support frame at the bottom of the keyboard to make the keyboard more stable and not easy to shake. 
 MULTI-KEY NO PUNCH The keyboard adopts a fullkey multi-punch design,Faster triggering of the hitting button, the game's hitting is one step faster. 9 LIGHT EFFECTS Cool lighting effects, including 9 lighting modes, Need to use shortcut keys to operate. 
 MAKE IT SIMPLE Simple and exquisite, make the desktop neat and clean-all day long. 
 Classic four colors available 
  "
89c744bb-b91c-49ee-b07a-12d8d80d494a,keyboard,346fe19e-6a30-44e9-b734-8705da694884,Mini Wireless Keyboard Small Slim Wireless Mouse for Electronic Devices with USB Interface Ipad Macbook TV Computer PC,1,0,4.4,94,250,$14.90 - $16.90,243 pieces available,Favorite (198),,"💖Welcome to Davidson Store
💖Welcome to bulk order and customization
💖All products in our store are shipped locally in Singapore
💖Follow our store, there will be more discounts and surprises
🚚 Place an order with us today and you will receive it within the next 1-3 business days! key
 Features:
✅ Wireless Keyboard + Wireless Mouse 2.4GHz
✅ No setup required. Plug and Play
✅ Compatible with all USB (Laptops, iPads, Smart TVs, Phones, Tablets, PCs, etc.)
✅ Battery type
✅ Quiet and comfortable typing + quiet mouse
✅ Lightweight and portable


Contact us before leaving a negative review and we'll make you smile again! We strive to provide our customers with a range of products that meet their quality and efficiency needs.

-------------------------------------------------- -------------------------------------------------- -----
★Note: Due to light and screen differences, the color of the product may be slightly different from the picture. Please understand that. Please allow for some differences due to manual measurements.
-------------------------------------------------- -------------------------------------------------- -----
★★★ Best Service★★★
★Fast shipping
→ In stock! Large stock available for local shipping. Shipping time is generally 2-4 days. There may be delays during holidays and promotions. Please be patient, but as long as you can order products in stock, please buy with confidence.
★ Dear friend! You may find someone selling at a lower price than us, but they cannot guarantee the same quality and service as us. Thanks!    


"
51211700-1d5c-4e41-a732-4ce6e6313ce6,keyboard,5eea278f-3d51-416d-82f2-2485604b4ea1,XunFox 94 Keys Wired Gaming Keyboard RGB 19 Non-Conflict Keys with Volume Control Knob,1,0,4.9,12,16,$15.00,243 pieces available,Favorite (26),,"💎 XunFox | K82 Model 💎 
 Key Features: ✅ 94 Keys Keyboard Layout with Number Pad ✅ Wired USB Keyboard  ✅ RGB Keyboard (Breathing Lights Only) ✅ Volume Turn Knob (Easy Control) ✅ Flip-out Keyboard Stands for Stability ✅ Compatible with All Windows OS and Mac OS ✅ Suitable for Gaming (19 Non-Conflict Keys) ✅ 3 Colours Available - Bee/ Lake Blue/ Shimmer ✅ Cable Length 1.5m ✅ Keyboard Dimension 395 x 153 x 33 mm ✅ Keycaps are fixed (Not Removable) 
"
03e4b789-11d8-40ce-870f-fd99891b3c40,keyboard,2b89a5a4-e9e5-4dfe-88eb-9df4c7170f7c,"Lifely Keyboard Mouse Membrane, Rainbow Backlight Cool Colors & Durable Computer Keyboard | Keyboard and Mouse",1,0,4.9,338,865,$21.88 - $24.88,243 pieces available,Favorite (1.4k),https://down-sg.img.susercontent.com/file/bf21bed2dba7f03a2fa039df41fa5155_tn,"🔥Look At Your Friend's Jealous Faces When They Tell You How Cool This RGB Keyboard+Mouse Is!!!🔥 
 Knock Knock! 
 You opened the door, your friends came over to visit suddenly. You let them in and went back to your table, right before you shut down your computer, you heard 
 ""WOW, what is that on your table?"" one of them said 
 You turn around and saw all their faces, looking at you enviously, some with a hint of jealousy. 
 You said:"" Oh this? It's my latest RGB Keyboard and RGB Mouse set"" 
 ""It's so cool!"" they said 
 It reminds you of what you already know deep down. YOU always had a good judgement on all things.   ABOUT THE MEMBRANE KEYBOARD AND MOUSE 
 【Comfortable Usage Experience】This is RGB USB wired gaming keyboard and mouse combo. Ergonomic design release your hand from fatigue; Mimics Brown Shaft mechanical feeling bring you cool usage experience no matter for Gaming or Office. 
 【Cool Visual Effects】Rainbow backlit for keyboard and 7 color breath light for mouse make the computer keyboard and mouse combo cool and beauty, allow you use it in dark, gorgeous but practical 
 【Enhanced Durability】 Keyboard keys life 5 million click, Mouse keys life 3 million click, 4 DPI (1200/1600/2400/3200 DPI) ,Laser carved characters, non-slip design 
 【Easy to Install & Widely Used No Driver Needed】Support Windows10,windows 8, Windows 7, Windows Vista, Windows XP. PC Desktop Laptop Computer Pad Google Android TV Box HTPC IPTV Smart TV IOS Raspberry Pi all version63+ etc.   
 NOTE: Mac doesn't support the backlights for this keyboard 
 ✔️ YOU ARE PROTECTED - When you support Lifely products, it means you are always covered when something goes wrong. 
 AFTER SALES SERVICE, WARRANTY, EXCHANGE POLICIES & REFUNDS 
 We do our very best to provide after sales services to all our supporters even at our own costs. But it puts us in a very conflicting position whenever someone first negative review us, then expects after sales service. So all sales will be deemed final with warranties, refunds and aftersales service VOIDED AUTOMATICALLY if negative review is given before contacting us for a resolution with your best interest 
 Within 7 days if you receive a defect, we will go to your preferred location to help you do the exchange. After 7 days do come down to our office for exchange. 
 ✅ Stocks Limited! Add to Cart Now! ✅ 
 
 
 TAGS: 
 gaming keyboard and mouse, computer keyboard, rgb keyboard, keyboard rgb, logitech keyboard, keyboard logitech, keyboard, backlit keyboard, led keyboard, gaming keyboard, gaming keyboard set, keyboard set, keyboard and mouse, mouse keyboard, rgb mouse, mouse, mice, wired mouse, wired gaming mouse, gaming mouse, rgb gaming mouse, mouse keyboard combo, wired keyboards, wired mice, keyboard, keyboards, kb, laptop, computer"
1cda1203-1bda-4731-bfdd-776db655a5ad,keyboard,cf70efde-05c6-4826-bed8-48ce038390be,Keychron K8 RGB / Non-Backlight Hot-Swappable Wireless Mechanical Keyboard [K8 Keycap Set],1,0,4.8,19,56,$39.00 - $139.00,243 pieces available,Favorite (71),,"Optical Switch
The hot-swappable* Keychron Optical switch keyboard lets gamers play at warp speed of only 0.2ms on linear Red switches / clicky Blue switches / tactile brown switches and an lifespan longevity of 100 million keystroke with an unrivaled tactile responsiveness.

*Keychron Optical switch is compatible with our Keychron Optical switch only, not compatible with any mx style mechanical switch

HOT-SWAPPABLE
Hot-swappable means to customize your typing experience without soldering, just pop them in and it’s done.. 

*Both Keychron Optical and Gateron (Hot-swappable) keyboard types support altering switches.
Socket of Gateron (Hot-swappable) is compatible with almost all the MX style 3pin and 5pin mechanical switches on the market (including Gateron, Cherry, Kailh, etc.). SMD-LED compatible switches are the best for showing the backlights.

WIRELESS AND WIRED MODES
Connects with up to 3 devices via Bluetooth and switch among them easily. With high reliable and broad compatibility Broadcom Bluetooth 5.1 chipset, the K8 is best to fit home, office and light gaming use while connecting with your smartphone, laptop and iPad. It also has wired mode with USB Type-C connection.

SUITABLE FOR ALL DEVICES
Compatible for both macOS and Windows. Keychron is one of only a few in the market that comes with a Mac multimedia keys layout for Mac enthusiasts. For Linux users, we also have a dedicated user group to help with the experience.

LARGEST BATTERY
The K8 comes with a battery capacity of 4000mAh. The K8 can last up to 240 hours typing (backlight off).

SPECIFICATION
Number of Keys: 87 keys
Version: Gateron / Optical / Hot-swappable
Switches: Gateron mechanical / Keychron Optical
Number of Multimedia Keys: 12 
Frame Material: ABS / ABS+Aluminum bezels
Keycap Material: ABS
Keycap Profile: OEM
Layout: ANSI

CONNECTIVITY AND POWER
Backlit Types: 18
Backlit: Adjustable 4-level RGB backlit
System: Windows/Android/Mac/iOS
Battery: 4000mAh Rechargeable li-polymer battery
BT Working Time (Backlit off): Up to 240 hours (Lab test result may vary by actual use)
BT Working Time (Single LED): Up to 68 hours (Lab test result may vary by actual use)
BT Working Time (RGB): Up to 72 hours (Lab test result may vary by actual use)
Connection: Bluetooth and Type-C cable
Bluetooth version: 5.1
Bluetooth Device Name: Keychron K8
Compatible System: macOS/Windows/

PHYSICAL UNIT
Dimension (Plastic frame version): 355 x 123mm
Weight: About 740g / 26.1oz
Dimension (Aluminum bezels version): 359 x 127mm
Height incl. keycap (front) 35mm
Height incl. keycap (rear) 42mm
Weight: About 887g / 31.2oz 
Operating Environment: -10 to 50℃

PACKAGE CONTENT
1 x Keyboard
1 x USB-A to USB Type-C Cable
1 x Keycap Puller
1 x Switch Puller (For Optical and Hot-swappable version only)
1 x User Manual"
d79335f3-7e30-4907-b32e-b84d308b5902,keyboard,cbcbf8da-a01b-4f84-9a70-f75939249c6c,Logitech G213 PRODIGY RGB Spill Resistance Anti Ghosting Gaming Keyboard,1,0,4.9,212,622,$69.00,39 pieces available,Favorite (556),https://down-sg.img.susercontent.com/file/96998902686e43eb91c75a8118814368_tn,"
 G213 Prodigy’s slim body is durable, precise, and spill-resistant, G213 Prodigy is designed for the way you play. With performance tuned keys, G213 Prodigy  brings together the best in tactile feel and gaming-grade performance.  Keys on the G213 Prodigy are tuned to deliver ultra-quick, responsive feedback that is up to 4 times faster than the keys on standard keyboards, while the anti-ghosting gaming matrix keeps you in control even when multiple keys are pressed simultaneously. Add a personal touch to your system with customizable RGB lighting zones or play, pause, and mute music and videos instantly with media controls. G213 Prodigy is a full-sized keyboard designed for gaming and productivity. 
 Logitech G213 PRODIGY Gaming Keyboard 
 ""Brilliant Color Spectrum Illumination 
 Add personal touch with five individual lighting zones customizable from a spectrum of over 16.8 million colors. Logitech Gaming Software even allows you to synchronize lighting across devices for a system that truly matches you.    Comfortable and Durable  With features designed for durability and comfort, like spill-resistant keys, integrated palm rest and adjustable feet, G213 is built specifically for the way gamers play.   Performance Tuned with Anti-Ghosting  Tuned keys deliver fast, responsive, reliable feedback. Anti-ghosting gaming matrix keeps you in control when you press multiple gaming keys simultaneously.    Dedicated Media Controls The dedicated media controls let you play, pause, skip and adjust the volume on your music right from your keyboard.    Customize with Logitech Gaming Software Logitech Gaming Software lets you fully customize the G213 Prodigy, like setting the RGB lighting and assigning multiple functions to certain keys."" 
 Product Information: MECH DOME KEYS 60ml SPILL RESISTANCE 6ft CABLE RGB Gaming Keyboard Intergrated Palm Rest & Adjustable Feet Dedicated Media Controls 
 PART NUMBER 920-008096 
 WARRANTY INFORMATION 2-Year Limited Hardware Warranty"
284914a9-6d45-4f4d-8fc3-7751a141dd4e,keyboard,e7fe7ce1-bdfd-4c23-b36f-9d55223487be,Alcatroz Xplorer C3300 Silent USB Wired Keyboard & Mouse Combo,1,0,4.8,1.1k,3.2k,$10.90,75 pieces available,Favorite (916),,"Welcome to Leapfrog E-Store where we strive to provide our customers an array of products that satisfy demand for quality and efficiency. Buy our products from Shopee Mall in a worry-free manner as we guarantee 100% authenticity. Shopping can't get any easier than this, so start today!  
 Alcatroz Xplorer C3300 Silent USB Wired Keyboard & Mouse Combo 
 Features: - USB Wired Keyboard And Optical Mouse - High-Definition 1000CPI Optical Mouse - Durable Keys - Splash Proof Keyboard - 104 Soft And Silent Keypads With Multimedia Shortcut Keys - The Soft And Silent Keystrokes Give An Unique Typing Experiences - UV Coated Keypads Ensure Longer Durability Of The Keypad Lettering - 2 Year Warranty 
 USB Wired Keyboard - 104 Soft And Silent Keypads With Multimedia Shortcut Keys - Unique Typing Experience - UV Coated Keypads To Ensure Longer Durability Of Keypad Lettering  
 USB Wired Mouse - High-Definition 1000CPI Optical Mouse - 1000CPI Resolution Enriches Gaming Experiences And Enhances Productivity - Responsive And Durable Switches, Up To 5 Million Clicks - 1.3m Durable USB Cable Length For Keyboard And Mouse 
 Dimensions:  - Keyboard Size: 410 x 120 x 28mm - Mouse Size: 100 x 58 x 38mm 
 Package Contains: - Alcatroz Xplorer C3300 Silent Keyboard x1 - Alcatroz Xplorer C3300 Silent Mouse x1 
 Warranty Instructions:  - Alcatroz 2 Years Limited Hardware Warranty - Register warranty at https://leapfroglobal.com/register - Product with no serial number provided, use Order ID on the platform for warranty claim purpose 
 Website: https://leapfroglobal.com/home/alcatroz Facebook: Alcatroz  YouTube: Alcatroz #Alcatroz #Xplorer #C3300 #Silent #Keyboard #Mouse #1000CPI #Wired "
3f95addd-d35f-4236-9aab-e0ff282b22ef,keyboard,765009ba-e268-4f4e-a6da-a27bda154a94,EWEADN Pink Mechanical Punk Keyboard Mouse Headset Bundle,1,0,5,6,15,$19.90 - $79.90,75 pieces available,Favorite (153),,"I really lazy type all the words here as here cant copy past.

I dont know who design this homework for our sellers.

Details please see pics - -!

Thank you "
9bfe3373-1fef-4500-88ab-3a6a50137c25,keyboard,972ed0fb-505d-4a9f-9eae-dafedcbf292e,ZIFRIEND 63 Keys Small Mechanical Keyboard Rainbow Backlit 60% Gaming Wired Keyboard Blue Red Switch,1,0,4.9,82,209,$35.78 - $38.46,75 pieces available,Favorite (445),https://down-sg.img.susercontent.com/file/cn-11134207-7qukw-linu8j2ycuwm92_tn,"KA6406 63 Keys Small Mechanical Keyboard RGB Backlit 60% Gaming Wired Keyboard Blue Red Switch 
 Mechanical Keyboard ： Keyboard Switch Type: Blue /Red Switch Blue switch: Clicky sound  Red switch: no sound, liner sense Connection method: wired Keyboard Type: Gaming Mechanical Keyboard Connection: USB2.0 Keyboard Lifespan ( times): 20 million keycap: ABS keycaps With unique high-quality ABS keycaps, which have excellent wear resistance,can be used for a long time. You no longer need to worry about missing or frayed letters System support:Linux,Mac OS,Windows,Windows 10,Windows 2000,Windows 7,Windows 8 Windows 95,Windows 98,Windows Vista,Windows XP Ergonomics： The design based on ergonomics effectively reduces the burden on the wrist. Plug and play, do not need to install any driver, easy to use."
5386c74e-8276-41ec-a8e2-a167233036f2,keyboard,d19f0c9f-0f25-4edd-be8c-d9538274a940,PBT Mechanical Keyboard Keycaps XDA/MDA/Cherry Profile For 108/98/87/84/68/64/61 Key Keyboard Keycap,1,0,4.9,84,253,$21.14 - $37.15,75 pieces available,Favorite (1.4k),https://down-sg.img.susercontent.com/file/041ce19cb105d1f91a874c3724870a20_tn,"We have collected the most popular keycaps on the market now Whether it is a boy or a girl, there are styles that are automatically liked Even includes popular keycap profiles on the market（ XDA/MDA/Cherry Profile） PBT material, non-slip and wear-resistant The keycap contains more than 128 buttons in total （For details, please refer to the number of SKU keycaps） For your DIY needs 
 PBT sublimation mechanical keyboard keycaps are suitable for 108 104 87 84 68 64 various mechanical keyboard keycaps Compatible with Cherry Gateron Kailh Otemu MX Structure Note: Only the keycaps, not including the keyboard 
 hello buyer There are many cheap keycaps on the market But you have to believe you get what you pay for Keycaps can be imitated But printing technology cannot imitate Poor printing of low price version Low-priced keycaps have the risk of paint peeling after 3 months of continuous use So that's why we sell high prices we promise If your keycaps are peeled off within 3 years We will replace the keycaps for you free of charge 
 Pixel Wars 134 Keys XDA Profile Magical Girl 143 Keys XDA Profile ZOO 144 Keys XDA Profile MDA Fog 143 keys MDA Profile Earth sound 133 Keys XDA Profile Programmer 128 keys Cherry Profile Plastic 140 Keys XDA Profile Weather Japanese 132 Keys XDA Profile Weather English 132 Keys XDA Profile M/A/C Soy Milk 144 Keys XDA Profile 
 Note: Only the keycaps, not including the keyboard Whether mechanical keyboard: keycap 
 1. Due to various factors such as the brightness of the display and the brightness of the light, the actual color of the product may be slightly different from the picture on the website. 
 2. Please allow the data to have a slight deviation from manual measurement 
   Mechanical keyboard keycaps 
 pbt material, sublimation process, sturdy and durable, oil-free, opaque 
 The surface of the keycap is treated with a muscle-like texture, which is delicate and smooth, and feels good 
 Support general configuration: 108 104 87 84 fl980 nj68 64 61 etc. 
 Original keyboard, you deserve to have it, we will use the best craftsmanship to bring you the best touch"
6f57eed4-a7a1-4c01-8b43-2ddc489fdf68,keyboard,8c3421ba-e993-4dca-a286-160a0bb7359f,10 inch Wireless Bluetooth Keyboard Wireless Mouse Set Universal Wireless Keyboard Bluetooth Mouse Full Set Rechargeable Silent for Tablet Mobile Phone Laptop,1,0,4.8,716,1.7k,$6.89 - $18.89,75 pieces available,Favorite (1.7k),https://down-sg.img.susercontent.com/file/3de816d1f964f1a647ac738e6f164998_tn,"Tips: 1. The keyboard is bluetooth keyboard,it is connected by bluetooth, without usb receiver. The mouse is double mode mouse,with usb receiver and bluetooth function,it is connected by bluetooth or usb receiver. 2. Suitable for most of Mobile phone models, Tablets, Laptop and Computer. 3. Bluetooth mouse and keyboard can be connected to bluetooth device at the same time. 4. If connect for device, the system must be upgraded to 13 or above. After completing the Bluetooth connection, Settings - Accessibility -Touch - AssistiveTouch - Turn On.  5. The keyboard and mouse are each equipped with a charging cable, which is used to charge the keyboard or mouse, not to connect the keyboard and mouse. The product is a wireless device, no wire connection is required. The connection method has been shown in the post, please refer to. 
 How to use the Keyboard? 1. Turn on the switch, and then press the ""Connect"" button. 2. Find the bluetooth ""Bluetooth Keyboard"" at your equipment and paired to it. 3. FN+Q/W/E switch to the right system you are using ⑴ FN+Q  Android system ⑵ FN+W  Windos system ⑶ FN+E 
 How to use the mouse ? The mouse has 2 modes: Wireless mode and Bluetooth mode 1.Bluetooth mode:(For Phone /PC/Laptop/Computer/Tablet) ⑴ Push the power switch to the end marked with the Bluetooth logo.（when you can see the light was green and blink） ⑵ Find the bluetooth ""BT5.2Mouse"" at your equipment and paired to it. 
 2.  2.4GHz wireless mode:(for computer or laptop) ⑴ Push the power switch to the end marked with 2.4G.（when you can see the light was long red） ⑵ Take off the usb wireless receiver from the mouse and plug it into a computer or laptop. It can be used when the mouse shows a red light. 
 
 Specification: Mouse: 1. Mouse type: Wireless Bluetooth Mouse 2. Work mode: 2.4GHz Wireless + Bluetooth 3. DPI: 800-1200-1600 4. Button: 4 Buttons 5. Power Supply: Built-in rechargeable battery 500mAh 6. Size:112 x 58 x 25mm 7. Application: PC/Laptop/Phone/Tablet 
 Keyboard： 1. Bluetooth 3.0 standard model 2. Effective operating distance: within 10 meters 3. Modulation method: GFSK 4. Working voltage: 3.0-4.2V 5. Working current: <2. 5mA 6. Standby current: <0.3mA 7. Sleep current: <40uA 8. Charging current: >200mA 9. Standby time: >100 days 10. Charging time: 3-4 hours 11. Lithium battery capacity: 200mAh 12. Sustainable working time: 100 hours 13. Lithium battery life: 3 years 14. Button force: 80+ -10g 15. Key life: 5 million clicks 16. Working temperature: -10-+55 degrees 17.Size: 10 inch 
 #keyboard #keyboards #mouse #BluetoothKeyboard #WirelessKeyboard #WirelessMouse #MouseWireless #BluetoothMouse #MouseBluetooth #WirelessBluetoothKeyboard #KeyboardBluetooth #KeyboardWireless #WirelessKeyboardMouse #BluetoothKeyboardMouse #janz"
3d978fc4-d829-4b59-a5bf-3c35d7319ee1,keyboard,d3fa4aa4-9fe6-4e29-bb0c-5bf74b5acc18,【SG STOCK】Hyun Silver Fox K82 wired keyboard/mechanical keyboard/LED backlight/94 key office/gaming keyboard,1,0,4,3,11,$15.90,75 pieces available,Favorite (58),https://down-sg.img.susercontent.com/file/sg-11134207-7rbnd-lla2chhbwi7pf4_tn,"Bluestone Home Life Supermarket
Welcome to Bluestone, your one-stop home life store!
1.Sufficient stock! Ships within 12 hours and received within 2-3 business days on average.

2.If you encounter any problems, please talk to our friendly staff. If you are satisfied with our products, please give us a 5 star rating ⭐⭐⭐⭐⭐.

3.Follow us to get follower-only coupons, promotions and giveaways.

4.📢 Notes:



1.Please allow for slight deviations in measurements.



2.Due to the difference of light and screen, the color of the item may be slightly different from the picture, thank you for your understanding.



Happy shopping! 🛒🛒🛒🛒🛒🛒🛒


💎 Not hot swappable 💎





😃😃😃 Main features:



✅ Floating key design



✅ 50 million reliable keys



✅ 94-key three-pin gaming keyboard


✅ 100% anti-ghosting



✅ Double-Shot ABS keycaps (non-fading markings)



✅ Selectable lighting effects (presets)



✅ Long life SMD LED



✅ Reliable USB cable 1.5m



✅ Independent volume knob



✅ rainbow light


✅ Compatible with Win XP, Vista, 7, 8, 10 and others



✅ Excellent typing experience



✅ Ergonomic slope design for maximum comfort



✅ Keycaps can be exchanged



✅ Size 39.5*15.3*3.3cm



✅ 💰💰💰 If you are not completely satisfied, get your money back (full local warranty)"
1f06b4aa-18c7-4c2c-a94d-6ee16ea6b3e8,keyboard,c0d28b20-3a14-4ecf-bd80-f907183f1536,RK61 RGB mechanical keyboard wired Type-C/wireless Bluetooth+2.4G USB interface keyboard 60% three-mode multi-device con,1,0,4.9,541,1.3k,$50.30 - $67.62,75 pieces available,Favorite (3k),https://down-sg.img.susercontent.com/file/c8730eb5a9a4098ddda0a9f5e3706ffe_tn,"RK61pro driver（only for RGB）：https://drive.google.com/file/d/16YzJu-7-FZ0uVUNSOHdEQNvIfEBNyjGO/view?usp=drivesdk
（note：Connect to the computer in wired mode, after opening the driver, you will be prompted to upgrade, and it will automatically download and upgrade automatically. After the upgrade is successful, you need to unplug and plug the keyboard）

There are Single light （white or blue or gold）and RGB bakclight two versions. Please choose RGB if u want RGB version. 

Pro：support Bluetooth+2.4g usb dongle wireless，and wired ，there is a 2.4g usb dongle in the box；

1. Brand: Royal Kludge (RK)

2. Model: RK61 RK61RGB

3. Color: black and white

4. Material: ABS

5. Switch: green switch, brown switch, red switch, black switch

6. Connection method: Bluetooth +  wired + 2.4G USB

7. Layout: 61 keys 60% keyboard layout

8. Backlight: yellow backlight, blue backlight, RGB 17 kinds of backlight

9. Size: 290 * 100 * 35mm

feature:

1. Royal Kludge RK61 has an ultra-compact 61-key layout, which is easy to carry.

2. Support Bluetooth and USB wired dual-mode connection.

    Bluetooth connection supports simultaneous connection of 3 Bluetooth devices, press FN + Q, FN + W, FN + E to switch.

    The USB cable is a detachable cable design, which is more convenient to use.

   The Hot-Swap version does not support 2.4G USB dongle 

3. Adopt double hair mold ABS keycap, thickness nearly 1.5mm, strong and durable.

4. Widely compatible, compatible with Windows, iOS, Android; not only can be used on desktop computers, but also can be connected with laptops, tablets or mobile phones.

5. Support NKRO in wired mode.

How to connect to Bluetooth?

1. Turn on the power switch at the bottom of the keyboard.

2. Press Fn + Tab to switch to Bluetooth mode.

3. Press Fn + P to open Bluetooth search.

4. Press Fn + Q / W / E to connect the Bluetooth device."
