,username,no_review,review_list,no_product,product_dict,mean_rating
29,0l3z5ojtq5,1,['good'],1,{'14863253-4bd2-44e0-b59f-0faa464e8134': 1},5.0
30,0mzxztxxgg,1,['Items received in good condition'],1,{'1124cd23-09b1-4583-ade5-1f2ddb5938a3': 1},5.0
31,0ql4rt1r6n52kafj930o1c2e9qvn,1,[nan],1,{'f73d52d8-3a92-4a3c-a89a-7dac36b98795': 1},5.0
32,0s0_spzjlg,1,['Best Feature(s): Good\nValue For Money: Yes\nProduct Quality: Excellent\nWas please with the product. Easy to install and latch onto table is neat. Delivery is also prompt. Thanks'],1,{'0e5f99a7-80f4-4e1b-91ea-da611fa37732': 1},5.0
33,0ux6gpaulj,1,[nan],1,{'88c05bb0-33a0-418e-86b4-6451a7a92edb': 1},5.0
34,0w8ny2_i6n,1,"[""Value For Money: definitely\nNo frills. value for money. It's what I need . Thank you for super fast delivery.""]",1,{'7f6f3512-e46c-4efa-b55d-65581f2a0863': 1},5.0
35,0wtbzlj_u_,1,[nan],1,{'9275fefb-d04a-4de8-a56d-a387a088fd2c': 1},5.0
36,0wvio_main,2,"['Best Feature(s): good value\nValue For Money: good\nPerformance: good\nWorth it', nan]",2,"{'3566e00a-8a24-4f1f-8f4a-341bf963e330': 1, '40d868b3-0de4-4bca-ac5d-40af5072e00e': 1}",5.0
37,0y3q62y83e,1,[nan],1,{'0e219dfb-acb5-48f3-ad59-eeb388dab83b': 1},5.0
38,0z84xlajfo,1,['Performance: good\nBest Feature(s): ok\nValue For Money: value\nDelivery fast have not fix the monitor because of wire cable problems.l had order wire DVI to VGA converter.\nHope it will work.thank you seller for good explanation'],1,{'c16be84c-a882-4abc-8b65-da0899a7a404': 1},5.0
39,0zbj1tfrjv,1,['Great value for money. Quick delivery.'],1,{'7274aafd-4c7a-4fc1-9032-367e1c6c604c': 1},5.0
40,1*****1,1,['Super fast delivery. Ordered yesterday and received today. No visible damage on surface. Couldn’t tell was a refurbished set. Will purchase again'],1,{'88c05bb0-33a0-418e-86b4-6451a7a92edb': 1},5.0
41,1*****9,1,['Good packaging. Thumbs up. Have no fear of broken screen. Can feel the difference too. Eyes no longer so tired upon using computer for too long. Recommended to buy. Will buy again for my tv.'],1,{'6bf9bf27-9665-4297-9c95-be162961b67f': 1},5.0
42,1*****b,2,"['Happy with the purchase during flash sales and successfully received the item. Fast delivery, received on the 2nd day after purchased. Like the sleek and thin design. Nice monitor for working from home👍🏻', nan]",2,"{'8e98eaf7-43a0-4113-82d9-9049e0619121': 1, 'f73d52d8-3a92-4a3c-a89a-7dac36b98795': 1}",5.0
43,1*****c,1,['Quick delivery. Good value for money. Angle can be tilted.'],1,{'62e7c2a9-bfbe-4e16-9aa4-0fc7747d0ad0': 1},5.0
44,1*****e,1,['Good quality monitor..  very good price and grab it during 4.4 sale including voucher and redeem shopee coin..'],1,{'62e7c2a9-bfbe-4e16-9aa4-0fc7747d0ad0': 1},5.0
45,1*****f,1,['Performance: very good\nBest Feature(s): 10/10\nValue For Money: 10/10\nEasy to set up and in good condition'],1,{'3a19a53f-5819-4721-af84-ffa7a216d66f': 1},5.0
46,1*****l,1,['Performance: works really well! As expected\nBest Feature(s): nice display for the price\nSo far so good. Really good experience. Display is nice with good colouring.'],1,{'3a19a53f-5819-4721-af84-ffa7a216d66f': 1},5.0
47,1*****m,1,['best buy of 2022 you can’t fight me on this I love this light :’D glad i took the plunge. thanks to all the reviews.'],1,{'2ce67b58-50e3-421f-a6db-905ba5a6fedb': 1},5.0
48,1*****n,2,"['Really liked the product, gave me a ton of space and made my gaming area much more? Nice???', 'Delivery was relatively fast and so far it seems to work quite well']",2,"{'4673bb14-d5a4-466e-93f1-a781055f4723': 1, '7b5d9ae1-e5ff-4ad8-abee-42ba6738d50b': 1}",5.0
49,1*****p,1,"['Item received within 3days, so far no problems with the installation 😅']",1,{'ba05095f-7f03-4cd3-b9b9-d03353399bae': 1},5.0
50,1*****q,1,['Performance: Good\nBest Feature(s): value for money.\nValue For Money: yes\nWaited a week for it. Well packed with simple instructions for set up. Value for money purchase. No complains!'],1,{'3a19a53f-5819-4721-af84-ffa7a216d66f': 1},5.0
51,1*****r,1,['fast delivery. item arrived safely. light is working fine. packaging could even pass as premium. thanks. :)'],1,{'1566203f-9865-4754-a479-3010df73df07': 1},5.0
52,1*****s,2,"['2nd Samsung monitor purchased. This time bought thru shopee. Great price. So far so good. Received message of a specific day of delivery. Thank you for a friendly lady who delivered the item with a smile.', 'Value for money, good price and arrived about a week later after purchasing. Colours are also decent as well. Recommended!']",2,"{'14863253-4bd2-44e0-b59f-0faa464e8134': 1, '3a19a53f-5819-4721-af84-ffa7a216d66f': 1}",5.0
53,1*****t,2,"['As usual, Super fast delivery and good service. Will order again. Thanks', 'As usual, Super fast delivery and good service. Will order again. Thanks ']",2,"{'5c5797ea-78dd-4a93-ad27-c61a4e3b8b4a': 1, '64b778eb-1641-47b9-8198-cf602daaf428': 1}",5.0
54,1*****z,1,['Order received in good condition.\nText is really clear with this monitor.'],1,{'14863253-4bd2-44e0-b59f-0faa464e8134': 1},5.0
55,1000yeon,1,"['Ordered on Saturday afternoon received on Monday afternoon. Fast delivery! Monitor looks good, happy to get it at a discount price.']",1,{'a259518b-bbbb-4e42-94ce-a0c5e5c892f5': 1},5.0
56,111ihtz0xo,1,[nan],1,{'40d868b3-0de4-4bca-ac5d-40af5072e00e': 1},5.0
57,13dennis,1,[nan],1,{'7677d353-cf15-4bd1-ae6f-b3e277bb9e7e': 1},5.0
58,13tantan13,1,"['Yet to try, arrived in a week']",1,{'0e219dfb-acb5-48f3-ad59-eeb388dab83b': 1},4.0
59,146hve4_9q,1,[nan],1,{'64b778eb-1641-47b9-8198-cf602daaf428': 1},5.0
60,14n10n80cw,1,['Nicely packed.  There are scratches at the of back monitor. Screen are clear. Thumb up.'],1,{'3ec6d0d5-b0b2-430d-b27a-c117ae364bc1': 1},5.0
61,176arunchandar,1,['Good product'],1,{'8f6fa60c-a77d-4249-bd77-c24cf0fd9b3f': 1},5.0
62,179w7f11_k,2,"['Received quickly. The screen resolution is not the best.. but considering the price it is a good buy...', 'Received quickly. The screen resolution is not the best.. but considering the price it is a good buy...']",2,"{'13b810fc-592b-46e0-9509-f84218be2aab': 1, '5a8076df-ea62-44c8-83a2-0a28a66641c9': 1}",3.0
63,1800jwlim,1,[nan],1,{'14863253-4bd2-44e0-b59f-0faa464e8134': 1},5.0
64,1810fm,1,['Got it in 2 days. Working fine and nice product'],1,{'1566203f-9865-4754-a479-3010df73df07': 1},5.0
65,1851zrlmux,1,[nan],1,{'3566e00a-8a24-4f1f-8f4a-341bf963e330': 1},5.0
66,1979000ng,1,['Delivery fast and item is what seller  described on site thump up hope it last long enough thought WFH 😀'],1,{'1566203f-9865-4754-a479-3010df73df07': 1},5.0
67,1990chua,1,[nan],1,{'0ce6504a-44a5-4bf2-a60d-5ebf42dd277f': 1},5.0
68,19fxv6d0st,1,[nan],1,{'a259518b-bbbb-4e42-94ce-a0c5e5c892f5': 1},5.0
69,19kmeln7cp,1,[nan],1,{'6319fa4c-ee7e-4977-9a48-d6838b46cab4': 1},5.0
70,19zjk08vep,1,[nan],1,{'3a19a53f-5819-4721-af84-ffa7a216d66f': 1},5.0
71,1_cqcnr6tf,1,"['Ordered 11/11, arrived 5 Dec. arrived in good condition, works well so far']",1,{'14863253-4bd2-44e0-b59f-0faa464e8134': 1},5.0
72,1cloudy,1,['Great'],1,{'6262809e-119a-4fbf-b1e8-bd8dab929c0b': 1},5.0
73,1eqomuw0ly,1,[nan],1,{'8e98eaf7-43a0-4113-82d9-9049e0619121': 1},5.0
74,1gbjs,1,[nan],1,{'9275fefb-d04a-4de8-a56d-a387a088fd2c': 1},5.0
75,1gy7o2gbz7,1,"['Performance: Good, works well with Lenovo laptop. Thanks seller and the delivery team!']",1,{'1006eb82-b444-4902-900d-e868edd1ae27': 1},5.0
76,1j49_fp8ay,1,[nan],1,{'5c5797ea-78dd-4a93-ad27-c61a4e3b8b4a': 1},5.0
77,1j_p3oqgz0,1,[nan],1,{'9871aa4a-d0bf-4df7-a535-8d27fd335fd2': 1},5.0
78,1jma0ir8wn,1,['Prompt delivery. Item received in good condition.'],1,{'64b778eb-1641-47b9-8198-cf602daaf428': 1},5.0
79,1jz33anruo,1,"['Performance: ok\nBest Feature(s): ok\nValue For Money: ok\nPurchased 9.9, arrived 20.9. Delivery guy came and rang the bell at 7.30am.\n\n$122 after all discounts.']",1,{'3a19a53f-5819-4721-af84-ffa7a216d66f': 1},5.0
80,1mbbxalajv,1,[nan],1,{'0ce6504a-44a5-4bf2-a60d-5ebf42dd277f': 1},5.0
81,1noa1pbphd,1,[nan],1,{'1566203f-9865-4754-a479-3010df73df07': 1},5.0
82,1sgwzntuvo,1,[nan],1,{'9871aa4a-d0bf-4df7-a535-8d27fd335fd2': 1},5.0
83,1u09lsi_fo,1,['Best service from seller. I give 6 stars. Have yet to set it up. Ordered on a Thursday late night received on a Monday by J&T express'],1,{'4673bb14-d5a4-466e-93f1-a781055f4723': 1},5.0
84,1u2c3d,1,"['Delivery took 2 days to deliver. Items received in gpod conditions. Haven’t install, can’t review its resolution..']",1,{'ed6cd771-dbd4-4e91-b47a-76c4599aeaaa': 1},5.0
85,1u_zaq_6g3,1,[nan],1,{'9275fefb-d04a-4de8-a56d-a387a088fd2c': 1},5.0
86,1vancho,1,[nan],1,{'8e98eaf7-43a0-4113-82d9-9049e0619121': 1},5.0
87,1wi82hwm0d,1,['Quick and friendly delivery. Product as per my order. Perfect... Thank you! '],1,{'0e219dfb-acb5-48f3-ad59-eeb388dab83b': 1},5.0
88,1wxkkx9a2b,1,"['Received as advertised. Ordered on 5 May and received on 17 May (12 days) ultra slow local delivery by J&T Express. Seller shipped out on 6 May. Seller & Shopee tried to e-mail J&T Express but with no reply. Seller 5 stars and J&T zero star. Recently, J&T Express deliveries has been very late.']",1,{'64b778eb-1641-47b9-8198-cf602daaf428': 1},5.0
89,1wz7fa_wk_,1,[nan],1,{'8f6fa60c-a77d-4249-bd77-c24cf0fd9b3f': 1},5.0
90,1wzkgvs2nx,1,['Good monitor with clear image. Fast delivery too.'],1,{'3566e00a-8a24-4f1f-8f4a-341bf963e330': 1},5.0
91,1ybl9wie3t,2,"[nan, nan]",2,"{'9baaead6-5fcd-47ce-b6e1-b72714e8e6d8': 1, 'f508e61e-f26e-4220-9271-b7df8ed078ff': 1}",5.0
92,2*****2,2,"[""I requested for a black one but received a different colour. It's working well so far. So I guess I'll make do with it."", nan]",2,"{'5c5797ea-78dd-4a93-ad27-c61a4e3b8b4a': 1, 'db678256-5ba1-4309-8314-9b717eda3db4': 1}",4.5
93,2*****5,2,"[nan, 'Very satisfied! Value for money and its looking soooo good!!!']",2,"{'409880e9-a80d-4ec7-8df1-1d1f2e9c0a65': 1, '7b5d9ae1-e5ff-4ad8-abee-42ba6738d50b': 1}",5.0
94,2*****7,1,['Been wanting to get this for a long time! Love it! Fast delivery from SPX too! Thanks!'],1,{'1566203f-9865-4754-a479-3010df73df07': 1},5.0
95,2*****8,1,"['Performance: Good\nBest Feature(s): Easy to use\nValue For Money: bought at discounted price, very worth it\nSeller arranged delivery date beforehand to ensure there is someone to receive. HDMI cable is included. Very easy to install, resolution and colour are good.']",1,{'3a19a53f-5819-4721-af84-ffa7a216d66f': 1},5.0
96,2*****9,1,['Fast delivery & the monitor works perfectly well. Recommended to all'],1,{'3ec6d0d5-b0b2-430d-b27a-c117ae364bc1': 1},5.0
97,2*****d,1,['Bought it on black Friday and received it the next evening. So far so good. Hopefully it can last for another 2 years!'],1,{'9871aa4a-d0bf-4df7-a535-8d27fd335fd2': 1},5.0
98,2*****g,2,"['Received and monitoring the performance for a few days.', 'Received and monitoring the performance for a few days.']",2,"{'9bc63b8f-baf9-496b-9ad8-623e23a42f10': 1, '9f527f9f-3c5a-4693-9ce4-5b1f8192f7b8': 1}",5.0
99,2*****p,2,"['Got it during 3.15 sales, paid less than $200 for 27inch monitor with vouchers and cash back. Comes with a free webcam, great deal! Highly recommended :D', 'Got it during 3.15 sales, paid less than $200 for 27inch monitor with vouchers and cash back. Comes with a free webcam, great deal! Highly recommended :D']",1,{'62e7c2a9-bfbe-4e16-9aa4-0fc7747d0ad0': 2},5.0
100,2*****s,1,['Performance: good\nBest Feature(s): all\nValue For Money: yes\nGreat Monitor! Adding this to my workstation helps me multirask better. Thank you!'],1,{'8e98eaf7-43a0-4113-82d9-9049e0619121': 1},5.0
101,2*****u,1,"['Performance: All looks good, very bright and cleae\nBest Feature(s): Quality\nValue For Money: Yes\nArrived very quickly within 2 days, looks good so far.']",1,{'47240be8-55ad-466c-9a7a-1906e4fdf7e6': 1},5.0
102,2*****y,1,['Prompt delivery. Ordered on 1 Aug and received on 3 Aug. Item received in good condition and the stand is easy to install. Satisfied with the item :)'],1,{'0ce6504a-44a5-4bf2-a60d-5ebf42dd277f': 1},5.0
103,2*****z,1,['Works well... good!'],1,{'1566203f-9865-4754-a479-3010df73df07': 1},5.0
104,2020sun,1,[nan],1,{'7b5d9ae1-e5ff-4ad8-abee-42ba6738d50b': 1},5.0
105,2110388al,2,"['Fast delivery, good value monitor.', '2nd purchase, super fast delivery.']",1,{'603102e3-7526-494a-a217-926f6ac8cda7': 2},5.0
106,214shopee,1,[nan],1,{'6262809e-119a-4fbf-b1e8-bd8dab929c0b': 1},5.0
107,221hznhkww,1,[nan],1,{'5c5797ea-78dd-4a93-ad27-c61a4e3b8b4a': 1},4.0
108,238bryan,1,['Value For Money: ok\nPerformance: ok\nBest Feature(s): ok'],1,{'8f6fa60c-a77d-4249-bd77-c24cf0fd9b3f': 1},5.0
109,23jiachen,1,[nan],1,{'3a19a53f-5819-4721-af84-ffa7a216d66f': 1},5.0
110,24i8t7uucp,1,[nan],1,{'5c5797ea-78dd-4a93-ad27-c61a4e3b8b4a': 1},5.0
111,270_sx1v7d,1,['Received in good condition. Fast delivery too'],1,{'5c5797ea-78dd-4a93-ad27-c61a4e3b8b4a': 1},5.0
112,293dd_yrbk,1,"['Performance: good\nBest Feature(s): wide screen\nValue For Money: yes\nComes with a L shape screw driver and 2 power supplies , 1 is Singapore 3 pin plug and another is USA 2 pin plug . Instruction in Mandarin but can figure out . The control knob is behind .']",1,{'3566e00a-8a24-4f1f-8f4a-341bf963e330': 1},5.0
113,2bacx_c2du,1,[nan],1,{'64b778eb-1641-47b9-8198-cf602daaf428': 1},5.0
114,2bdglmt8jh,1,"['Good buy, good service']",1,{'7b5d9ae1-e5ff-4ad8-abee-42ba6738d50b': 1},5.0
115,2df0xa56c7,1,['Received but not open'],1,{'8f6fa60c-a77d-4249-bd77-c24cf0fd9b3f': 1},5.0
116,2dujya2xfb,2,"[nan, nan]",2,"{'14863253-4bd2-44e0-b59f-0faa464e8134': 1, '3a19a53f-5819-4721-af84-ffa7a216d66f': 1}",5.0
117,2el14adrcc,1,[nan],1,{'f73d52d8-3a92-4a3c-a89a-7dac36b98795': 1},5.0
118,2h_euinrlo,1,[nan],1,{'0ce6504a-44a5-4bf2-a60d-5ebf42dd277f': 1},5.0
119,2jq3jr2uy0xcxfonhkv2iiypgp8e,1,[nan],1,{'dcc61fa3-525c-4134-8fcc-ac81c2cd1d5c': 1},4.0
120,2k0j3pa_l8,1,['Performance: this screw is too short. i need this to exchange from this to new part.'],1,{'7b5d9ae1-e5ff-4ad8-abee-42ba6738d50b': 1},2.0
121,2lfq143p90,1,['Working very nicely'],1,{'1566203f-9865-4754-a479-3010df73df07': 1},5.0
122,2lkp956a_m,1,[nan],1,{'9275fefb-d04a-4de8-a56d-a387a088fd2c': 1},5.0
123,2p7j0k4h1e,1,[nan],1,{'0ce6504a-44a5-4bf2-a60d-5ebf42dd277f': 1},5.0
124,2pomnation,1,"['Thank you, so far all good..!']",1,{'3a19a53f-5819-4721-af84-ffa7a216d66f': 1},5.0
125,2qvp119yng,2,"[nan, nan]",2,"{'13b810fc-592b-46e0-9509-f84218be2aab': 1, '5a8076df-ea62-44c8-83a2-0a28a66641c9': 1}",5.0
126,2v2v35tz0q,1,[nan],1,{'fbbef522-fbda-441b-b6d7-b5199a1ffca8': 1},5.0
127,2v8kvtt78i,1,['Ordered on 15 Jan and received item on 18 Jan. The service and quality was super! Thanks 👍'],1,{'3a19a53f-5819-4721-af84-ffa7a216d66f': 1},5.0
128,2w5jwd4rz5,1,[nan],1,{'3a19a53f-5819-4721-af84-ffa7a216d66f': 1},5.0
129,2wnty7vn,1,['Amazing quality!!! Fast delivery too!'],1,{'0ce6504a-44a5-4bf2-a60d-5ebf42dd277f': 1},5.0
130,3*****i,1,['Very thoughtful seller who add-in UK adaptor (though wrong plug was given - see picture). Highly recommended'],1,{'291f62ae-d575-46ce-b26c-d3e50258594b': 1},5.0
131,3*****p,2,"['Item works as it is expected. Delivery is quite fast too...', 'Item works as it is expected. Delivery is quite fast too...']",2,"{'1ad8d2f8-ef88-42ee-a46a-09d4fe08695f': 1, '49f573d1-9942-4c47-9329-15403d0b7f30': 1}",4.0
132,3*****r,2,"['Delivery slow other than that pic speaks for itself. It’s slim cables near', 'Delivery slow other than that pic speaks for itself. It’s slim cables near']",2,"{'9baaead6-5fcd-47ce-b6e1-b72714e8e6d8': 1, 'f508e61e-f26e-4220-9271-b7df8ed078ff': 1}",4.0
133,3*****v,2,"[""Performance: Good\nBest Feature(s): Good\nValue For Money: Very good\nBought at sale. Fast delivery - Received monitor the next day. Managed to setup and get it working. Note that the transparent scotch tapes at the sides of the monitor's screen has to be removed to get the full experience. The monitor is too bright for me so the brightness is tuned down. The control at the back to do tuning is positioned awkwardly."", ""Performance: Good\nBest Feature(s): Good\nValue For Money: Very good\nBought at sale. Fast delivery - Received monitor the next day. Managed to setup and get it working. Note that the transparent scotch tapes at the sides of the monitor's screen has to be removed to get the full experience. The monitor is too bright for me so the brightness is tuned down. The control at the back to do tuning is positioned awkwardly.""]",2,"{'9bc63b8f-baf9-496b-9ad8-623e23a42f10': 1, '9f527f9f-3c5a-4693-9ce4-5b1f8192f7b8': 1}",5.0
134,3*****w,1,[nan],1,{'1566203f-9865-4754-a479-3010df73df07': 1},5.0
135,3*****x,1,['In good working condition.'],1,{'14863253-4bd2-44e0-b59f-0faa464e8134': 1},5.0
136,3*****y,3,"[nan, 'Very fast delivery and good service by delivery person.. item nicely packed and well protected.. just started using seems fine.. just a little thicker than I thought..', 'Very fast delivery and good service by delivery person.. item nicely packed and well protected.. just started using seems fine.. just a little thicker than I thought..']",3,"{'9bc63b8f-baf9-496b-9ad8-623e23a42f10': 1, '9be02f76-a4ed-4fd8-98b9-1469d64c4e4f': 1, '9f527f9f-3c5a-4693-9ce4-5b1f8192f7b8': 1}",5.0
137,30jing,1,['Speedy delivery. But there are the bubble wrap marks not sure if can remove anot.'],1,{'409880e9-a80d-4ec7-8df1-1d1f2e9c0a65': 1},5.0
138,30manjuu,1,[nan],1,{'47240be8-55ad-466c-9a7a-1906e4fdf7e6': 1},5.0
139,311269anna,1,['Thank you seller for the 12.12 deal and I bought this for my son. No doubt initially they cannot meet the order because of overwhelming response but after texting them they managed to get one set for me. Ordered on 12.12 and received on 18.12. Appreciate it and thank u!'],1,{'64b778eb-1641-47b9-8198-cf602daaf428': 1},5.0
140,33bluebird,1,['Value For Money: Yes\nBest Feature(s): Vey sleek and thin edges\nPerformance: Decent Specs. for this price\nTook around a week to be delivered. Overall satisfied with purchase. Well packed and easy to set up'],1,{'8f6fa60c-a77d-4249-bd77-c24cf0fd9b3f': 1},5.0
141,35ez6tquhz,1,[nan],1,{'149ae316-55da-4a90-b21e-97d92457093a': 1},5.0
142,361ejvqlcq,1,['It was very well packed and well handled to my door👍🏼Already installed and so far performs well'],1,{'fbbef522-fbda-441b-b6d7-b5199a1ffca8': 1},5.0
143,3b6yra0mfk,1,['Ordered 2 units N delivery in 3 days. Quality of mi monitor is good N display is bright. No blurred edges. Except no audio connections on the monitor.'],1,{'14863253-4bd2-44e0-b59f-0faa464e8134': 1},4.0
144,3dgy_6awub,1,['Fast delivery.\nItem works as it should.'],1,{'1566203f-9865-4754-a479-3010df73df07': 1},5.0
145,3eiy9o7rrf,3,"[nan, nan, nan]",3,"{'66bbb1d0-c133-44cc-8802-c70649f4b8b3': 1, 'd2b47413-98d5-44fb-b999-d07b7f53950d': 1, 'd2fd59a7-7ec9-4c71-b0eb-96abdff17684': 1}",4.0
146,3fdbs3ct0i7xrrbl0q16cxnenood,1,"['Delivery was quick, nicely packed, easy assembling. So far so good.']",1,{'64b778eb-1641-47b9-8198-cf602daaf428': 1},5.0
147,3gt8p93cmm,1,"['As expected for the price point. Menu allows only power off, exit from menu, choice of HDMI or VGA and brightness. No contrast adjustment. Sufficient for work from home.\nDeduct a star for slow delivery: ordered 11.11, received 19.11.']",1,{'6319fa4c-ee7e-4977-9a48-d6838b46cab4': 1},4.0
148,3hicqdh8w6,1,[nan],1,{'6262809e-119a-4fbf-b1e8-bd8dab929c0b': 1},5.0
149,3il33n,1,[nan],1,{'0ce6504a-44a5-4bf2-a60d-5ebf42dd277f': 1},5.0
150,3iq0k1e4rb,3,"[nan, nan, nan]",2,"{'8e98eaf7-43a0-4113-82d9-9049e0619121': 1, 'd3f9b0e8-caf1-45ca-aabc-42763b5e45b6': 2}",5.0
151,3j1w05p87u,1,['.'],1,{'6262809e-119a-4fbf-b1e8-bd8dab929c0b': 1},5.0
152,3jbi_5fd9x,1,[nan],1,{'92c0638f-3e0e-4612-aa0a-d95de0980ea9': 1},5.0
153,3kn750g2or,1,['Performance: Good\nValue For Money: Yes\nWorks as advertised. Fast deliver. Meant for my wife. She is happy with it so I’m happy.'],1,{'9275fefb-d04a-4de8-a56d-a387a088fd2c': 1},5.0
154,3q9wx5vsec,1,"['Fast delivery, ordered on 9/9, received on 10/9. All in order and suit my need. Value for money. Will be looking at getting a laptop next.']",1,{'f618c8d1-7ec3-4278-8dda-d6e1fba88ad2': 1},5.0
155,3s6d4kr2bs,1,[nan],1,{'64b778eb-1641-47b9-8198-cf602daaf428': 1},5.0
156,3wt_k_bse_,1,[nan],1,{'3a19a53f-5819-4721-af84-ffa7a216d66f': 1},5.0
157,3yapnz3bc8,1,['Fast delivery. First time trying xiaomi monitor. Good product 👍'],1,{'995ee9fa-8355-452c-b577-2559a1304307': 1},5.0
158,3yca1mrxu5,1,['Any English manual or screen displayed in English'],1,{'40d868b3-0de4-4bca-ac5d-40af5072e00e': 1},5.0
