review_id,username,merchant_id,product_id,date,rating,content
3ea8b881-0310-4872-9528-81d1301f2c37,m*****n,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-01-12 18:37,5,"Super fast delivery!! Ordered it 2 nights ago and it reached today. Price is comparable to buying from the mi Shopee store, but delivery is x10 faster. Thank you seller! 

(Note: speaker itself is loud and good, but tends to disconnect itself occasionally. Automated voice is quite loud too)"
a259de3b-82e0-4a69-b56e-6112d42976d0,s*****o,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-12-14 23:28,5,"Performance: good
Best Feature(s): awesome
Value For Money: yes
Fast shipping. Affordable price. Happy customer thank you seller. Will buy again. 👌🙏🤙"
3aa3cb4e-a3bc-430d-a0fc-718845043bff,b*****w,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-09-27 20:17,5,"Performance: good
Value For Money: ok
Item received in good condition. Satisfied with product. Sound is clear. Very fast delivery."
c0f4ce24-c7f0-404c-8366-9ee7cd40e3c9,dadaet,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-02-24 21:48,5,Fast delivery! Small and compact with powerful sound. Hope the battery can last..
2017bfee-2813-4706-8c06-75244f26b1b2,yuhuiloh,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-09-17 10:33,5,"Performance: great sound quality
Best Feature(s): small but powerful
Value For Money: cheap but good quality"
3139b222-16c4-4e49-a2d5-e7155c1dfaa5,l42_8b3xrn,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-11-16 09:14,5,"Performance: ⭐️⭐️⭐️⭐️⭐️
Best Feature(s): ⭐️⭐️⭐️⭐️⭐️
Value For Money: ⭐️⭐️⭐️⭐️⭐️
Surprised with the sound quality with that kind of affordable price.  Excellent sound quality.  Definitely value for money."
3a2d7238-2399-4553-8fe1-7ddcff026e4b,v*****z,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-07-18 23:46,5,"Performance: good sound quality
Value For Money: super value for money given that its less than $15"
ae3b3927-c36f-4dcf-b929-f33571932677,baileyollie,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-07-10 17:51,5,"Best Feature(s): the small size and the clarity
Value For Money: definitely
Performance: excellent.  I use the speaker to listen to a podcast and the clarity is good."
82c88bae-5f51-4613-ad8c-4b4431a24025,javierlim22,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-04-05 09:01,5,"Value For Money: yes
Performance: good
Best Feature(s): small
Deliver take 2 days 
Items received in good condition 
Easy to connect"
61785a2c-85aa-4f3f-bc2f-b70a9855b22a,cyeo1604,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-02-17 16:48,5,Came in proper packaging and fast delivery too. Cute little speaker.  Tried and sound quality is good. 👍
032813fd-95e2-4d1c-bac7-58da4fcd20f6,p*****3,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-02-28 17:07,4,Fast delivery. Repeat purchase. Sound quality ok. Good deal when buy 2.
b28782f6-c076-4564-a54e-01b933afca6f,c*****a,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-01-17 22:27,5,"good size for travel, decent sound. item received in good condition."
3a4c9547-c760-4c7a-b7ad-dcc858909e09,wendypanda85,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-05-27 06:47,5,"Performance: best
Best Feature(s): best
Value For Money: totally 101% worth the money
Is small.. but the power of the volume is loud and clear. Totally worth the money. Love it so much. Delivery was fast too"
4e89affe-ee1b-441c-a522-0f8896a872c9,d9qy25num3,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-03-10 23:20,5,Amazing very small speaker with loud sound. Easy to connect and clear sound. Speaker with microphone as well. Better to include charging port. Overall happy with the product.
00f8187d-a896-4944-816a-643588f24b66,f*****8,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-05-20 18:09,5,"Value For Money: Good value
Best Feature(s): small and compact
Performance: decent performance
Missing the charger otherwise perfect for outdoor or office."
c7dfc628-8530-4da1-a453-03543b153740,c*****n,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-04-04 21:20,5,"Performance: good
Value For Money: yes
Best Feature(s): can sync with Redmi phone
Have a few speaker all cannot Bluetooth with my Redmi. So, give up and get a Xiaomi since they are same company and kekekkekek ..of course can sync lah.good for small space. Not outdoor"
73c706f8-30de-42d7-aa07-e667e2606502,m*****i,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-12-10 21:13,5,"Performance: Very Good
Best Feature(s): Quite loud for small room
Value For Money: Value for money. Reasonable price.
Surprisingly decent performance, sound quality is good as well.
Recommended for easy listening indoors.

Seller ships out fast upon placing order and received in 2 days. Well done."
e256c46f-fd78-4059-973d-a0f90870ff66,c*****2,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-04-04 11:24,5,"Value For Money: yes
Best Feature(s): loud
Performance: good
Happy with my purchase . properly packed and all in good condition . Thank you shoppee and to this shop ! Worth to buy all those stuffs i ordered . God bless !"
fde6606d-be95-480d-941b-c8960ff7bafb,sheilascy,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-12-09 20:28,5,"Performance: not sure
Best Feature(s): design is clean and neat
Value For Money: not sure
Bought these as xmas pressies so havent tried yet. Delivery is within 2 working days and well received. Thanks seller"
80d70f11-e36e-447e-8cc1-71f1775cc54c,c*****y,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-03-23 18:59,5,Good good fast delivery great purchase thank you for the offer
8b7110f3-5489-40f6-828c-cd9203788911,meltingcandlejoy,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-03-26 12:10,5,Smaller than expected but truly handy! Impressed by how compact and powerful the sound it. Good buy
3713cb51-23e5-47eb-95b8-e76f9856523a,krstnjoi,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-05-03 12:48,5,Really small. Fast delivery. Cute size. Good for handcarry.
76c7bed1-a6c5-42ec-ac60-9d4094cce189,sa53n4nohw,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-05-06 22:08,5,
5752ea64-8899-4dfc-b90d-7bd10ca2238f,dongganpurple,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-03-26 22:32,5,"Well received my item, satisfied with the size, sound quality and the loudness of it. But take note that it will have sound of switching on and off, and whenever connecting to devices, so if anyone has concern to it then may need to reconsider."
a2c90400-26df-48c9-9102-300e2336d280,zackeryzaihan,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-03-14 19:10,5,"Performance: Good
Best Feature(s): Size
Value For Money: Yes
Item received in good condition 👍 I will definitely order from the Seller again 😊"
d92863ed-aad1-4496-8bc0-6a0c312282de,e*****s,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-09-18 10:30,5,"Performance: Good
Best Feature(s): Compact!
Value For Money: Excellent
Very compact speaker and the volume is just nice"
0348daec-e926-49b5-a4b2-a5bf5fe8a758,c*****l,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-11-29 22:09,5,"Performance: good sound quality
Best Feature(s): built in microphone
Value For Money: excellent
2nd purchase. Very fast delivery."
4bb38f00-c6e7-4e5e-938a-ee6b364e2e92,y*****n,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-02-17 21:24,5,Super cute super small super affordable and super fast delivery!
27b18a8f-7b88-48a6-b7f1-486fe4c6c5bd,jz_chong7,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2019-12-18 07:46,5,Ordered on Sunday and product received on Tuesday. Box is slightly dented due to delivery and there's no bubble wrap. 
b33bc53d-dd89-454c-898e-1f9f50ced0cf,kslksl4321,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-03-09 16:26,5,"Received in good condition. 
Will continue to support again!"
b4066950-2ad5-4dcb-987a-0698f1fe0ebd,madgoh,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2020-07-25 10:38,5,"Well receive with bubble wrap . Fast delivery.  Based on 1 speaker, we cannot expect too much but is small and convenient. "
e836bbf6-d7f8-45bd-86fe-33bf8526811a,s*****k,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-01-28 19:59,5,"Well received in good condition. Compact but good sound quality for its size, and it's really handy to bring around."
f80a2fb5-6b07-4c2c-a4fe-a722da3378b9,3enji,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-09-27 21:00,5,"Performance: Sound Quality is fantastic
Best Feature(s): Cheap, portable, and good sound quality!
Value For Money: Yes"
116b94ac-e6ef-4c49-88ae-1b490b8040a1,shopaug,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2020-07-23 10:42,4,Item received in good condition. I like the really petite size. Sounds wise is decent for the small speaker but the only disappoinment is the mic. The other party can't hear me clearly on the mic and it's rather soft.
0939bc44-1173-4b5c-89ad-3dd6f9888653,zeroesies,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-03-28 15:25,5,Item received in good condition and fast delivery too! Compact and portable! Loud enough to play inside my room. Thanks!
1eb7cf83-4327-48e9-aa01-cef01a7ca6e3,v*****y,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-03-03 12:55,5,"Performance: still okay
Best Feature(s): size
Value For Money: yes"
00b36155-e41a-4a88-a4cc-28c1a3d03961,smorkman,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-10-07 15:09,5,"Performance: Good
Best Feature(s): Cheap
Value For Money: Yes
Nothing to complain for the price"
f9e3cedb-2344-49c0-adc0-68b2949264c9,i*****y,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-08-13 14:51,5,Fast delivery. Works well. Mini size that fits in palm. Good!
94c60aac-d2cc-41c2-ad95-9f1d8ec2b28e,chia9connie,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-10-12 19:16,5,"Best Feature(s): ok
Value For Money: good
The package reached my house is in good condition. The sound is clear."
c5390f08-8575-4f5a-8775-3abe40c6c67c,enarahman77,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2021-11-15 17:25,5,It’s in a good packing… I bought 2 speakers. My childrens love it 🥰 🥰. Next time will buy from this seller. 😊
c08a91e0-9052-4b28-a02b-abed35a62fa5,uemand,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-06-17 21:52,5,"Delivery is quite fast. English version. Previously I bought mine in Guangzhou, it speaks in Chinese. Hope the battery last better than my previous."
602f436c-08a8-490c-b6e5-99a9c345016b,misssian,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-03-30 13:16,5,"Value For Money: ok
Performance: Ok only
Receive within 3 days. Loud.

EDIT: The BASS is sucks!"
2aceada3-0b5e-4118-b5f5-93e0b92fc25c,h*****s,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-02-07 20:09,5,"Performance: good
Best Feature(s): small and pleasing to the eye
Value For Money: yes
The speaker is small and light and works fine for indoor and outdoor settings! Only that it doesn’t come with a charging cable but it’s a normal one that’s usually found at home"
3788b944-9d5c-4884-8143-02ff84a5d655,l*****_,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-04-20 22:12,5,"Performance: 10/10
Value For Money: yes
Best Feature(s): connects fast
Small but loud . Very nice audio quality! Used indoors  ."
c2821764-8967-4457-b91a-432d65ee1700,josyeo986,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-03-17 17:40,5,Bought two… one for mom n me… very great sound effect
2c0877e3-914c-4442-93e2-eb9dab710039,raegsy,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-10-12 22:28,5,"Performance: decent
Best Feature(s): small but mighty
Value For Money: you get what you paid for
Quality is decent, portable. Though the volume can only be controlled from the device connected. Good buy"
11fa54e0-534b-4ac0-84c1-1ee348aa319b,m*****n,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-01-14 21:08,5,Bought it as a gift for Xmas for friend not sure if it’s working well but packaging n delivery was good n fast
f3e346b3-40f3-4a2d-960d-adaeeb55f91a,s*****l,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-06-07 18:59,5,"Good sound quality. Value for money and item received nicely packed. After order submit, item arrive one day later, fast delivery."
289f3c2b-775d-4a85-b963-fb1601863450,g.serene,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-09-20 09:59,5,I like it for the compact size. Easy to use and sounds good too.
ca34280e-cc19-4742-8f19-d9f523c03e82,k*****e,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-04-06 23:33,5,"delivery was very fast! ordered and arrived in 1-2 days! speaker works well, volume is not bad for its small size."
d123b02b-d75f-4b13-932a-3146dd5362be,_kz7rq1sg2,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-11-05 11:58,5,"Performance: looks ok
Best Feature(s): seems fine
Value For Money: acceptable
Seems fine, small. Fast delivery. Didn't open as buying as a gift."
3a0827ad-f7df-42f4-ad54-caab4c0d663c,n*****e,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-03-07 21:03,5,"Performance: Gd
Best Feature(s): Ok
Value For Money: Yes
Fast delivery and well packed."
5f91a802-20d3-424c-a4fb-ca9676a07fea,a*****g,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-11-28 11:21,5,"Delivery very fast, within 3 days. Quality ok for the price. Very small and compact. Good buy!"
7126e992-04e1-4c84-bef1-dd3d568071e2,felphie111,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-01-08 12:43,5,"Performance: good for the size
Best Feature(s): compact
Value For Money: super"
25bdaaf8-f610-4997-9e9e-7a0782de5805,h*****a,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-09-03 10:00,5,Delivery was very fast. Received it within 24 hours! And the item is wonderful.
3b574307-501d-493c-83cf-5d4e3ecb54af,x*****m,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-05-30 20:11,5,"Performance: v nice sound
Best Feature(s): good sound quality
Value For Money: affordable rate
super recommended!!"
907e2ead-8b8c-49b3-8875-8b7b59f7185f,jimbho88,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-03-17 21:02,5,"Easy to connect, sound quality is reasonably good. Ideal for small TV"
78117c90-c1a9-416b-81b2-56c92fb3b5bf,lynnang001,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-12-09 16:46,5,Items received very promptly and correct order. Will order again.
384d94bf-83a9-4a72-b6b9-baffb926cc39,a*****n,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-05-07 19:14,5,Good morning sunshine sunshine buddy hope you have a great day today buddy thanks buddy love you buddy
64590e0f-82e5-4050-b71e-82c06f7bd5a0,cnnfun,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-01-17 20:50,5,"Performance: Perform as most buyer's reviewed
Best Feature(s): small and compact.
Value For Money: Good value
Fast delivery"
e75b2bed-ae36-4a64-9104-61534bb555cb,v*****t,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-12-13 21:10,5,"Performance: Good. For Christmas present
Best Feature(s): small and light
Value For Money: worth and fast delivery"
9afbd3b3-5617-4aa3-99f1-019908bf185a,_*****h,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-12-07 01:05,5,delivery was fast and came protected ! just in time for christmas gift exchange!
51950a87-4a64-47c7-9f7a-8c2c315b4c55,l*****t,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-03-28 20:49,4,A little muffled but a simple speaker at an affordable price i guess
b4555bbf-a95b-4057-a1e6-2739e3fe8fe0,ursula220869,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-01-26 09:48,5,"Performance: good
Value For Money: good
A very small device, easy to carry, works well!"
87e6c44a-350d-4b80-9294-0bf21be8a8e4,flyingnoob,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-02-03 16:55,5,everything was well pack and fast delievery thabk you so much for everything
89232f73-5ff7-4028-944d-ad695c3aeba9,flyingbaby1,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-02-04 16:40,5,"Performance: 👍🏻👍🏻👍🏻👍🏻
Best Feature(s): sound good
Value For Money: 👍🏻👍🏻👍🏻👍🏻👍🏻
Surprisingly Good given the low price.👍🏻"
76c1c694-022c-48f3-92a9-70d694e52943,jinngggx,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2019-12-26 15:19,5,Delivery was fast and item was received in good condition. :)
a8a56fd4-771a-4c3a-9134-efe943d0de23,p*****3,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-02-23 10:48,4,Small and cute looking. Sound output ok. Reasonable for price paid.
3ab56c91-678f-48a0-af36-2e2d897dd41d,joyfoofy,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-04-20 16:10,5,"Super compact yet it produces loud sound, really good buy."
da0d2ac3-30ad-42c0-bb12-ccf5ab658bdd,ailenprofetana,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2023-01-29 12:01,5,"Performance: beyond expectation
Best Feature(s): tiny yet loud sound
Value For Money: yes"
356c33cd-364f-4b03-a36d-ed6a54d57fb4,p*****p,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-12-17 22:47,5,Bought as gifts for Christmas.  Glad the order delivered fast.
26b2216f-ee16-4d29-8736-07e9939236ed,chocho63,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-08-30 15:53,5,"Performance: easy to connect.
Best Feature(s): small
Value For Money: yes
Fast delivery."
01c42c0a-5c26-48cb-8103-bf0f0acdc3fa,d*****a,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-12-25 00:52,5,Fast delivery received in good condition worth it thank you
62a0e934-a3ab-4514-8061-98360759b6df,j*****g,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2020-07-28 13:12,5,I have not tried it out but seems really compact and convenient to bring out! Received it the next day after ordering it really fast! Highly recommended!
2a2c08b3-68e1-4736-a827-293effda9a55,peachymocchi,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-06-15 14:10,5,"Performance: not bad but not so loud leh
Best Feature(s): small legit v small size of my thumb
Value For Money: okok lor… hopefully last long
thank you bro"
5207c754-036b-478a-9d79-f143a656bcbc,daitiant,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-12-12 09:38,5,"Performance: Good
Best Feature(s): yes
Value For Money: yes
Take about 2-3 days to reach me. Sound is ok hope can last long for work."
75588183-632a-4ae0-8121-d617e75f7e53,lionelcho,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-12-19 17:25,4,"Performance: good
Value For Money: yes
Sound is a little muffled, but different still better than the default Lenovo laptop speaker! Value for money"
62ea8042-a280-48f1-9ee7-d272911b62aa,gerinaa,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2019-12-23 08:57,5,Very fast delivery and small packing in size. Hope. Yet to try. But was recommended to this.
cee84f59-ad32-4cfa-bb30-bd0525921f37,l*****2,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-06-14 21:12,5,"Yest order, and today got it!!! Fast delivery !! 😆
Tested the sound also 👍🏻"
96539464-eb3d-4655-b10f-e8948833211a,g*****3,c4a90064-73ca-4af1-8487-28051a53cc3a,caae034c-ba60-4103-820f-78a880f809b9,2022-11-29 22:23,5,"Performance: not known yet as this is meant to be a gift
Very prompt delivery!"
