,username,no_review,review_list,no_product,product_dict,mean_rating
3533,eugeneyong84,1,[nan],1,{'0a96fc71-fd16-4fa0-910d-d7699a25c9bf': 1},5.0
3534,eugenezhang,1,['Value For Money: cheap n good\nBest Feature(s): cheap\nPerformance: value for money'],1,{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1},5.0
3535,euginltc,1,[nan],1,{'9958c499-9833-432d-bcca-efea07f59629': 1},5.0
3536,eulen318,1,[nan],1,{'325e903d-0d31-4fad-99a2-0a3a9656df0b': 1},5.0
3537,eunhwonie,1,['wanted the blue one but the only one instock was the black one so i got it and it works well. the speaker is very clear'],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3538,eunice_tan81,1,[nan],1,{'9958c499-9833-432d-bcca-efea07f59629': 1},4.0
3539,eunicechoi,1,[nan],1,{'0a96536a-b5a7-40a3-906d-7024c6ceae87': 1},5.0
3540,eunicehopeleemeridianss,1,['Best Feature(s): none\nValue For Money: no'],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},1.0
3541,euniceyeo606,1,[nan],1,{'ea1fd32f-98f3-497e-9270-0d1198eda057': 1},5.0
3542,eunicornn_,1,[nan],1,{'9958c499-9833-432d-bcca-efea07f59629': 1},5.0
3543,eunos1246,1,"['Fast delivery and items received in good condition, yet to try out how the sound system is']",1,{'a4bc7bda-1d88-4ad0-805a-317b82c9a680': 1},5.0
3544,euphiok,1,['good quality for price'],1,{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1},5.0
3545,euphoriaproducts.sg,1,[nan],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
3546,eurekajoyce05,1,[nan],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3547,evaeeling,1,[nan],1,{'82e3a139-e4fc-4ad0-babe-d61cb79ab645': 1},5.0
3548,evafanuga,1,[nan],1,{'9958c499-9833-432d-bcca-efea07f59629': 1},5.0
3549,evalintan,1,[nan],1,{'f8bc4389-b7dc-48a4-ba43-b0dc63a2cdcd': 1},5.0
3550,evannding,1,['Happy with my purchase \nVery cute worth the money'],1,{'189d2d31-6bf7-4db2-ab25-b78143391085': 1},5.0
3551,evecyz78,1,['Very good. Audio is good. Can act as torch light too.'],1,{'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1},5.0
3552,evefan54,1,[nan],1,{'ebe3f747-1ab9-4650-beb6-b6949e44d61d': 1},5.0
3553,evellh,1,['Not very good quality. :('],1,{'9958c499-9833-432d-bcca-efea07f59629': 1},3.0
3554,evelyin,1,[nan],1,{'2816c765-ece6-4092-a6eb-87a1a9246682': 1},5.0
3555,evelyn1538,1,[nan],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
3556,evelyn_7,1,['I love it'],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3557,evelyneen,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
3558,evelynn1009,1,"['Performance: Good\nBest Feature(s): Good\nValue For Money: Good\nItems delivered in good condition,Good buy!😃']",1,{'8ce02988-3b99-480d-8295-670643e5cf3b': 1},5.0
3559,evelynnnchin,1,"['Super small and compact, sound quality is not bad for the price paid. ']",1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
3560,evelynpqr,1,[nan],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3561,evelyntan969,1,"[""Performance: was good ONLY for 1 day. 2nd day DIED on me!!! Can u beat that? I demand a refund! How can cheat people like that?\nBest Feature(s): NIL\nValue For Money: NONE\nDON'T BUY! WASTE $ DIED ON ME ON THE 2ND DAY ONLY WORKED FOR 1 DAY!!!""]",1,{'295b1bf2-08c3-4b5a-8d86-2dc910fde7fe': 1},1.0
3562,evelynteo1138,1,"['LED lighting very nice. No manual given, therefore trying to figure out how to use. Overall 👏👏👏']",1,{'9958c499-9833-432d-bcca-efea07f59629': 1},5.0
3563,everard1234,1,[nan],1,{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1},5.0
3564,eveyyeo,1,['Fast delivery! Love how super convinient is the speaker for portable usage. Small but loud enough. Product is true to picture! '],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
3565,evieguo77,1,[nan],1,{'ea1fd32f-98f3-497e-9270-0d1198eda057': 1},5.0
3566,evil_joy,1,[nan],1,{'84efd2d2-c99e-43c9-b4ee-b78d94763282': 1},5.0
3567,evilcicada,1,['received in good order'],1,{'84efd2d2-c99e-43c9-b4ee-b78d94763282': 1},5.0
3568,evilpk,1,['Good package...'],1,{'fa5550a0-8bd0-4342-a5a5-7a1d32560742': 1},5.0
3569,eviltwin001,1,['Simple and acceptable sound quality based on price.'],1,{'33fcb712-6784-4c38-958c-a182d43b5f9d': 1},5.0
3570,evilwarboss,1,[nan],1,{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1},5.0
3571,evojack495,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
3572,evojts,1,[nan],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3573,evolymhaydzpaloves,1,[nan],1,{'9958c499-9833-432d-bcca-efea07f59629': 1},4.0
3574,ewann.iviawan,1,['As advertised. Item received quite fast thru Speedpost. Open up n test it. Works just fine.'],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3575,ewvhnm3nsp,1,[nan],1,{'82e3a139-e4fc-4ad0-babe-d61cb79ab645': 1},5.0
3576,exaalday,1,[nan],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3577,exaaluyy581,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
3578,excessoriesco,1,['Very nice colour and delivery was fast! \nHave tested the speaker and the quality is really superb! Hopefully this speaker can last very long !'],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3579,excuselimiss,1,"['That quality JBL sound, expected nothing else. Shipping was swift. Thanks!']",1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3580,exczju,1,[nan],1,{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1},5.0
3581,exe1993,1,['Took like one week to come. Sound quality is ok and it does not come with a cable. So require extra cable to charge it.'],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},4.0
3582,extacies,1,[nan],1,{'0a96fc71-fd16-4fa0-910d-d7699a25c9bf': 1},5.0
3583,exteexoxo,1,[nan],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
3584,exzosbquw8,1,['Performance: good\nBest Feature(s): seller is quick to reply to all queries\nValue For Money: good'],1,{'84efd2d2-c99e-43c9-b4ee-b78d94763282': 1},5.0
3585,eybaybey,1,"['Cute, small & mighty. Worth to get during flash sale! Thanks seller!']",1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
3586,eyezaat,1,"[""Always buy authentic and you get what's worth. Been wanting to get for myself. Since this one has the offer, why not. Love the colour and its surface finish. Sound wise, it's  good. ""]",1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3587,eypotrror,1,[nan],1,{'28c8363d-c8eb-4500-80e4-89a7e3baf686': 1},5.0
3588,eyq4v1h9ba,1,[nan],1,{'56ca8a52-1823-40d9-a909-82cac081f747': 1},5.0
3589,ez74epx6sg,1,[nan],1,{'caae034c-ba60-4103-820f-78a880f809b9': 1},5.0
3590,ezansept,1,['Love it! My handy speaker used in the comfort of my classroom during my music and movement session with my students. The only missing element is the “battery indicator”. You wouldn’t know the battery life as the only indicator to tell us there is still battery life is the light on it.'],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3591,ezekiel840420,1,"['Product is good, quality is normal, delivery is fast, will come back to buy again in future.']",1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},3.0
3592,ezhilkasinathan,1,"['Prompt shipment , trustworthy seller . Product as captioned and shown  ']",1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3593,ezrababie,1,[nan],1,{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1},5.0
3594,ezraluvs,1,['Love it!'],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
3595,f*****1,4,"['Speaker delivery very fast test speaker works well very loud n clear 👍🏻', 'Very nice, clear and compact speaker! Fast delivery! Value for money ☺️', 'Fast delivery. Sound is loud for its price tag. Satisfied with it.', 'Performance: good!\nBest Feature(s): loud\nValue For Money: 👍🏼']",4,"{'3bcb36c4-52be-42fd-b6f7-f7ebe2a1a4fa': 1, '78b831e8-12cb-488a-a5af-32de367613ea': 1, '87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, 'f8bc4389-b7dc-48a4-ba43-b0dc63a2cdcd': 1}",5.0
3596,f*****2,2,"['Very slow delivery and \nYet to test out \nHope it working well… .', 'Performance: Good\nBest Feature(s): superb bass\nValue For Money: Yes\nBought during sale. Price is cheap. Good buy. Item is light but the sound really good. Superb bass. No regrets. Highly recommended 👍🏻👍🏻👍🏻👍🏻👍🏻']",2,"{'3bcb36c4-52be-42fd-b6f7-f7ebe2a1a4fa': 1, '78b831e8-12cb-488a-a5af-32de367613ea': 1}",4.0
3597,f*****3,1,[nan],1,{'c16df39d-939a-41ea-ada0-3096c936b704': 1},5.0
3598,f*****4,3,"[""no volume buttons on speaker, only power button. bass isnt too bad, sound quality is worth for what's paid."", 'Love the weight of it and comes in many colours. Sound is good and really loud. Hopefully will last!', 'Performance: yet to test.\nBest Feature(s): sleek design.\nValue For Money: price wise acceptable.\nThank u for delivering it in quick time.']",3,"{'746d5a0b-a354-4e30-8b0e-2a9070722840': 1, '78b831e8-12cb-488a-a5af-32de367613ea': 1, '83541195-e62e-4112-b05e-1602b6c202e6': 1}",5.0
3599,f*****5,5,"['Best Feature(s): 颜值还好\nValue For Money: 不值得去买\nPerformance: 收到的时候，我立马拿着音箱拿去充电。说明书写着充上 2 - 3个小时就能用了，结果充了一晚上也没充好，刚用了不到半个小时就没电了。音箱的超声波不是很好，一旦放歌的时候就会听到很多杂音，听得我耳朵很疼。在播放音乐的时候，音箱的声音比我手机的声音还要小。然后我就把手机的音量调到最高，结果杂音和音乐声音一样大声，然后我又把手机的音量调小了。我想象的是用音箱播放音乐时，音箱的音量会比我的手机的音量大声，然后没有杂音，后来得到的结果太让我失望了。', nan, 'Delivery took quite a while. The speaker is very small but the sound is quite loud. im very happy with this purchase. Thanks sellet.', nan, nan]",4,"{'2b13bb4b-67b0-43b5-a57f-b773f789691d': 1, '78b831e8-12cb-488a-a5af-32de367613ea': 1, '8a674261-ee5d-4172-8e61-dade35fc8729': 2, '9dd713c9-8a8e-4e1b-8b91-b854c8b15e23': 1}",4.2
3600,f*****6,5,"['Value for money but mic not working', 'Fast delivery. Good buy. Item came as shown on the image. Good audio and handy. However limited colours due to high demand I guess. ', 'Buy during 8.8 offer at $45 (original price $65) with 10% cash back. Sound quality okay.', nan, 'The speaker just bought, now become faulty. Once switched on, it automatically switched it off.']",4,"{'78b831e8-12cb-488a-a5af-32de367613ea': 1, '8ce02988-3b99-480d-8295-670643e5cf3b': 1, '96857c25-2f58-4396-b635-73ffadd1d942': 1, 'cb316a82-9106-466d-8928-985feddecc04': 2}",5.0
3601,f*****7,3,"['Comes with w manual and cable. Tested it with sound.  Loud loud sound. Noise cancellation. Good buy for a gd price. Wait till sale much better.’', 'Sound quality is great. Very easy to use and set up. Best portable speaker I had. Staff are very friendly to my enquiries too. Thank you', 'Really good product i love it so mcch you guys should try it too.It works fine,tried it']",3,"{'44a041f1-24d2-4e81-b1e1-44fcdc41ef19': 1, '7091836e-2ffe-4c03-9842-eca631da0a69': 1, '84efd2d2-c99e-43c9-b4ee-b78d94763282': 1}",5.0
3602,f*****8,4,"['Value For Money: Good value\nBest Feature(s): small and compact\nPerformance: decent performance\nMissing the charger otherwise perfect for outdoor or office.', 'Received in 2 days after payment. Speaker was small. Yet to try.', 'Performance: good\nValue For Money: worth the price\nFast delivery, all I can say is worth the price. Highly recommended', 'Delivered within a few days but the waiting time is acceptable. Correct design and color as advertised. Good sound and quite loud. Just no bass.']",3,"{'325e903d-0d31-4fad-99a2-0a3a9656df0b': 2, 'caae034c-ba60-4103-820f-78a880f809b9': 1, 'cc2e95ab-6d07-49bc-b123-b8f7b29591d4': 1}",5.0
3603,f*****9,5,"['Sound is more towards bass.\nQuality ok. Ok for basic use just to enjoy some music', nan, 'Item received. Thank you. Yet to try. Will update after trying.', 'Received the parcel in bubble wrap, delivery was fast, product is sealed, quality is good.\nHighly recommended. Thank you to seller.', 'Sound effect is good. Nice colour too. Only con is difficulty in stringing the lanyard.']",4,"{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, '96857c25-2f58-4396-b635-73ffadd1d942': 2, 'ea1fd32f-98f3-497e-9270-0d1198eda057': 1, 'fa5550a0-8bd0-4342-a5a5-7a1d32560742': 1}",4.6
3604,f*****_,1,['delivery took about a week. cant test quality as i got it as a gift but by the looks of it it seems promising!'],1,{'28c8363d-c8eb-4500-80e4-89a7e3baf686': 1},5.0
3605,f*****a,11,"[nan, ""Decent as portable speakers for phones. It's really small hence good for bringing around. But sound quality is obviously so-so given its price. If you want better sound quality, MI has another bluetooth speaker that is better quality."", nan, 'Performance: everything\nBest Feature(s): everything\nValue For Money: super value\nI swear its the cutest thing in the world, it can make ur day, periodt. Its like a mini companion that you want to bring around everywhere. It has so many functions like the clock, weather, temperature, pixel arts to entertain you. Overall its so wholesome and great for gifting! 💖💖💖💖💖💖💖💖💖', 'Item is well  received as described. Well packed. Sound loud enough. Cute light. Recommended.👍🏻👍🏻👍🏻', nan, '5 stars! Super happy with the item! Fast delivery and well packed. Highly recommended.', nan, 'Received and tested, sound is good but lack bass', 'Performance: everything\nBest Feature(s): everything\nValue For Money: super value\nI swear its the cutest thing in the world, it can make ur day, periodt. Its like a mini companion that you want to bring around everywhere. It has so many functions like the clock, weather, temperature, pixel arts to entertain you. Overall its so wholesome and great for gifting! 💖💖💖💖💖💖💖💖💖', 'Item is well wrapped in a box.Sound is good and love the all black color']",9,"{'2556feb6-256f-41bd-8e70-3c2bb5f85168': 1, '44a041f1-24d2-4e81-b1e1-44fcdc41ef19': 1, '746d5a0b-a354-4e30-8b0e-2a9070722840': 1, '78b831e8-12cb-488a-a5af-32de367613ea': 2, '87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, 'cb316a82-9106-466d-8928-985feddecc04': 2, 'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1, 'fa5550a0-8bd0-4342-a5a5-7a1d32560742': 1, 'fbd4c726-4d8e-4c90-b116-a8e6a9b7858d': 1}",4.818181818181818
3606,f*****d,1,['good sound system. thanks for the fast delivery! will buy more in future'],1,{'78b831e8-12cb-488a-a5af-32de367613ea': 1},5.0
3607,f*****e,8,"[nan, 'Fast delivery, item works as expected. Will order again if need to', 'Decently fast shipping and a very good item. Highly recommended and thank you very much.', 'Amazingly fast delivery—received item the very next day after ordering! Sound quality and build quality are also superb. Love it!!', nan, 'Good buy and value for money. Sound is good and portable enough. Yet to try its waterproof function but dont think will have a use for it also.', nan, 'Best Feature(s): compact\nLove the colour! Sound is decent and size is good']",8,"{'0a7bb5c9-9d34-4c76-b51e-7d04e9de028e': 1, '0a96fc71-fd16-4fa0-910d-d7699a25c9bf': 1, '44a041f1-24d2-4e81-b1e1-44fcdc41ef19': 1, '746d5a0b-a354-4e30-8b0e-2a9070722840': 1, '78b831e8-12cb-488a-a5af-32de367613ea': 1, '87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, 'cb316a82-9106-466d-8928-985feddecc04': 1, 'fa5550a0-8bd0-4342-a5a5-7a1d32560742': 1}",5.0
3608,f*****f,1,[nan],1,{'7b9be1b4-b92c-4c69-8c48-a392067a5979': 1},3.0
3609,f*****g,5,"['fast delivery, quality all is good for this price. able to adjust volume n led', 'Super tiny and compact! Love the size. Not the best sound quality but worth it for the price', 'The volume is loud and it is compact.', 'Best Feature(s): Compact\nValue For Money: Nice 50% promo\nPerformance: Good audio quality\nMy 2nd purchase. 1st one was 2 years ago. Good quality audio @ really good prices. Value for $.', 'Very fast delivery and well received. Thank you seller and will purchase if needed.']",5,"{'78b831e8-12cb-488a-a5af-32de367613ea': 1, '7b9be1b4-b92c-4c69-8c48-a392067a5979': 1, '87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, '8d46e41c-b5ab-4c9d-866f-1bcbcd5c6933': 1, 'ea1fd32f-98f3-497e-9270-0d1198eda057': 1}",5.0
3610,f*****h,6,"['came in good condi! super cute and affordable defo will buy agn !', 'Cheap deal, fast delivery. Not sure if it will be worth but see how', 'Fast delivery.. items work well even though the instructions all in Chinese. Luckily have google lens to translate.', 'Fast delivery, came in good condition, good deal for the price! Happy with my purchase', 'Item received in good condition.\nSpeakers works well in enclosed bedroom space.\nBass quality not so good which is understandable(when increase to maximum volume)\nColour is mint! What you see is what you get', nan]",4,"{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, '8a674261-ee5d-4172-8e61-dade35fc8729': 1, 'cb316a82-9106-466d-8928-985feddecc04': 3, 'ea1fd32f-98f3-497e-9270-0d1198eda057': 1}",5.0
3611,f*****i,8,"[nan, ""Powerful Audio Sound Bar with pretty LED Light Effects. 12 months manufacturer's warranty"", nan, nan, 'Delivery was rly fast. Product is authentic and seems to be of good quality. Happy with the purchase!! ', 'Best Feature(s): Cute radio\nPerformance: Havent try\nValue For Money: Yes', 'Delivery wast fast, super fast, extremely fast and efficient!', 'Great bargain. All is good']",7,"{'189d2d31-6bf7-4db2-ab25-b78143391085': 1, '746d5a0b-a354-4e30-8b0e-2a9070722840': 1, '84efd2d2-c99e-43c9-b4ee-b78d94763282': 1, '87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 2, '8a674261-ee5d-4172-8e61-dade35fc8729': 1, 'a795e313-77cb-4906-beb5-35788e1d119e': 1, 'cb316a82-9106-466d-8928-985feddecc04': 1}",4.75
3612,f*****l,4,"[nan, 'Best Feature(s): None\nPerformance: Average\nValue For Money: Not Really\nQuality is still ok, hope it can last longer.', 'Performance: pretty standard\nBest Feature(s): cheap\nValue For Money: cheap\nGood value for money cheap sound bar', 'Item received & workable... Tq seller']",3,"{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 2, '8a674261-ee5d-4172-8e61-dade35fc8729': 1, 'ea1fd32f-98f3-497e-9270-0d1198eda057': 1}",4.75
3613,f*****m,2,"['Charged 24h also no light off or turn green to indicate full charge.', 'Nice colour. Loud and clear sound. Well done. Happy with my purchase. Thank u seller.']",2,"{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, '8a674261-ee5d-4172-8e61-dade35fc8729': 1}",4.5
3614,f*****n,6,"['Value For Money: definitely\nPerformance: does the job\nBest Feature(s): the LED and simple installation. recommended', 'Performance: good\nBest Feature(s): volume\nValue For Money: yes\nGot for $7 during flash sales and it’s good. Sound quality is great for the price and I like that it’s so loud. Of course when you compare it to Bose or better brands it will fall short but for this price I’m really surprised at the quality', 'Performance: great\nBest Feature(s): the display and speaker\nValue For Money: yes\nSuper cute and fits my desk! The audio quality is great too, defiantly will buy again!', nan, 'Good buy. Quality sound from a cute tiny piece.', 'Performance: great\nBest Feature(s): the display and speaker\nValue For Money: yes\nSuper cute and fits my desk! The audio quality is great too, defiantly will buy again!']",5,"{'2556feb6-256f-41bd-8e70-3c2bb5f85168': 1, '746d5a0b-a354-4e30-8b0e-2a9070722840': 1, '87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 2, 'a8acb02b-a513-488c-bda1-98e159b02634': 1, 'fbd4c726-4d8e-4c90-b116-a8e6a9b7858d': 1}",5.0
3615,f*****o,3,"['I feel very upset that the delivery man just irresponsibily leave my parcel at the doorway which any body passing by can easily take it. He didnt even bother to call me and just leave a whatsapp message while i was outside until quite sometimes then i saw the message, very very irresponsible !', 'Performance: Good\nBest Feature(s): sleek and classy\nValue For Money: Yes\nFast delivery. Very satisfied with the purchase. Sounds is good. Thank you seller.', 'Very fast shipping! Love the colour. Good quality as per usual 👍']",3,"{'33fcb712-6784-4c38-958c-a182d43b5f9d': 1, '44a041f1-24d2-4e81-b1e1-44fcdc41ef19': 1, '78b831e8-12cb-488a-a5af-32de367613ea': 1}",3.6666666666666665
3616,f*****r,4,"['Performance: not bad\nValue For Money: yes\nBest Feature(s): cheap\nGood quality product and fast delivery', 'My son loves it \n\nLed is not bright enough to light up the room though \n\nLight keeps changing colour.. 😎 ', 'Value For Money: yes\nBest Feature(s): mini size\nPerformance: normal\nItem received in good packaging. Tested and working fine. Small size and easy to carry around. Thumb up.', 'Speakers received in good condition. Delivery was rather fast. Easy to connect speakers.']",4,"{'82e3a139-e4fc-4ad0-babe-d61cb79ab645': 1, '87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1, 'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1, 'f8bc4389-b7dc-48a4-ba43-b0dc63a2cdcd': 1}",4.75
3617,f*****s,3,"['Super compact and light, but can still be quite loud! Super happy with my purchase. Note that there is no charging cable included', 'Arrived in 6 days. Nice packaging and works well.', 'Received in good condition. Good packing and fast delivery..Nice and good pricing .Sound ok.. Nice colour. Will buy again .']",3,"{'78b831e8-12cb-488a-a5af-32de367613ea': 1, 'e23f714e-2da9-4102-a34c-240b6920f2e9': 1, 'f30af5f2-5008-4fcd-84d8-7caa8a45db9e': 1}",5.0
3618,f*****t,2,"['Bought on 24 Jul and used for about 2 weeks and the speaker giving buzzing sounds. Bought for about $13. Not worth.', 'Bought on 10.10 and delivered the next day. Sound quality is good. Light weight and portable. Thank you!']",2,"{'746d5a0b-a354-4e30-8b0e-2a9070722840': 1, 'e76f5b26-b627-41e9-a2bd-efe5c54549ea': 1}",3.0
3619,f*****w,3,"[""cheap and pretty good. bass is weak but it's to be expected without a subwoofer. lights are quite nice"", 'Received item as described, yet to try.. delivery was quite fast. ', nan]",2,"{'78b831e8-12cb-488a-a5af-32de367613ea': 2, '87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1}",5.0
3620,f*****y,9,"['On time for teachers Day gifts. Tq seller. Delivery was fast too.', ""Was pleasantly surprised at the quality for this size and price! Really worth the purchase 👍🏼 note that it doesn't come with charging cable though."", 'This is my 2nd time buying. Again fast delivery m item securely packed. The radio works wonderfully well.', 'Radio was delivered quite fast. Works fine for its size. The loudness is very good.', 'Performance: Excellent. Good sound quality.\nReceived the speaker in good condition. Well packed. Very fast delivery - received on 2nd day after order. Good quality, light weight.', 'Item received in good condition. Sound wise is great for a such compact speaker.', nan, 'Very good for its price! Delivery to door step. Bought on 8.8 and received 16 Aug.', 'The box came in a bigger box so the product is definitely well packed.']",8,"{'44a041f1-24d2-4e81-b1e1-44fcdc41ef19': 1, '746d5a0b-a354-4e30-8b0e-2a9070722840': 1, '78b831e8-12cb-488a-a5af-32de367613ea': 1, '8a674261-ee5d-4172-8e61-dade35fc8729': 1, 'cb316a82-9106-466d-8928-985feddecc04': 1, 'ea1fd32f-98f3-497e-9270-0d1198eda057': 2, 'ebe3f747-1ab9-4650-beb6-b6949e44d61d': 1, 'f8bc4389-b7dc-48a4-ba43-b0dc63a2cdcd': 1}",5.0
3621,f*****z,1,[nan],1,{'73f22008-7d4f-4ee1-a8c7-94c74b3292b5': 1},5.0
3622,f0ckycfbe1,1,['Value For Money: Yes.\nPerformance: Wonderful\nBest Feature(s): colourful\nNice and light.Sound also good.Lighting very beautiful.'],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
3623,f3d3r3r,1,[nan],1,{'ea1fd32f-98f3-497e-9270-0d1198eda057': 1},5.0
3624,f55bei5xsj,1,['Performance: great\nBest Feature(s): great sound with great appearance\nValue For Money: cheaper than other reseller'],1,{'bc0c47f7-b0bd-4cd4-8e04-5d86874f8684': 1},5.0
3625,f_chromia,2,"['Performance: Good\nBest Feature(s): Screen animations and games\nItem came really fast and packaged really nicely in a gift bag, perfect for giving out as gifts. The speaker casing is super cute too! I love that you can play mini games on the speaker and the community on the app reminds me of a social media, with many designs you can use or create your own if you wish.', 'Performance: Good\nBest Feature(s): Screen animations and games\nItem came really fast and packaged really nicely in a gift bag, perfect for giving out as gifts. The speaker casing is super cute too! I love that you can play mini games on the speaker and the community on the app reminds me of a social media, with many designs you can use or create your own if you wish.']",2,"{'2556feb6-256f-41bd-8e70-3c2bb5f85168': 1, 'fbd4c726-4d8e-4c90-b116-a8e6a9b7858d': 1}",5.0
3626,fa3877,1,"[""Best Feature(s): The usb and headphone plugs are two separated wires. Allows your setup to be much more flexible.\nValue For Money: Quality feels good. Don't feel cheap.\nPerformance: No complains. Get the job done.\nFast shipping. Order early during the day and you can probably get it the next day.""]",1,{'f8bc4389-b7dc-48a4-ba43-b0dc63a2cdcd': 1},5.0
3627,fabian03071977,1,"['Items received i can only say this is really good, connect to arc, tv set to external all auto set up']",1,{'0a96fc71-fd16-4fa0-910d-d7699a25c9bf': 1},5.0
3628,fabiangoldie,2,"['good as per described', 'good. ok']",2,"{'cb316a82-9106-466d-8928-985feddecc04': 1, 'f8bc4389-b7dc-48a4-ba43-b0dc63a2cdcd': 1}",5.0
3629,fabianho,1,"['Item received in good condition, fast too. Seller called to inform that selected colour is out of stock and gave another colour at no additional cost despite costing higher. \nSpeaker produced good quality too!']",1,{'99b4dcf9-1ea3-48a9-a206-594788949594': 1},5.0
3630,faddyipink,1,[nan],1,{'6c38ad1f-097a-466f-9447-53a35e5e6fe6': 1},5.0
3631,fadhidadee,1,['Performance: good\nBest Feature(s): good\nValue For Money: ok\nItem arrived in about a week. Need to figure out myself how to search the fm signal. Ok for the price.'],1,{'189d2d31-6bf7-4db2-ab25-b78143391085': 1},5.0
3632,fadhil.79,1,['👍👍👍👍👍'],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
3633,fadhil_gokudo,1,['Best Feature(s): Speaker is loud\nValue For Money: Value for my money.. It’s a YES..!!\nNice to have a budget speaker and the performance is good.. Thanks seller for the product.. 😜👍'],1,{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1},5.0
3634,fadhlillahkf,1,[nan],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3635,fadilnormashitah,1,[nan],1,{'73f22008-7d4f-4ee1-a8c7-94c74b3292b5': 1},5.0
3636,fadliahmad46,1,[nan],1,{'73f22008-7d4f-4ee1-a8c7-94c74b3292b5': 1},5.0
3637,fadlycurcio,1,[nan],1,{'87ea43cc-b061-4bd9-b495-ff9cd3a5658c': 1},5.0
3638,fadlyhasry,1,[nan],1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3639,fadsalvatore,1,[nan],1,{'9958c499-9833-432d-bcca-efea07f59629': 1},5.0
3640,fadylafernandez,1,[nan],1,{'03123f5a-2719-40cd-b5ec-d78f6e1c2e84': 1},5.0
3641,fadzil.mohamed.nasar,1,[nan],1,{'fa5550a0-8bd0-4342-a5a5-7a1d32560742': 1},5.0
3642,fadzlin12,2,"[nan, nan]",2,"{'56ca8a52-1823-40d9-a909-82cac081f747': 1, '6a3932bd-1a6e-41f6-a1e2-88ae02e02c1d': 1}",5.0
3643,fadzri2019,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
3644,fadzulizul,1,[nan],1,{'cc032648-9178-4f1c-a2da-f57c4a7d1b72': 1},5.0
3645,fafafafafafafafafaafaf,1,[nan],1,{'ebe3f747-1ab9-4650-beb6-b6949e44d61d': 1},5.0
3646,fafai95,1,"['So fast delivery, the colour also so nice and the sound so good !!!! ']",1,{'cb316a82-9106-466d-8928-985feddecc04': 1},5.0
3647,fahadahmedriaz,1,[nan],1,{'8a674261-ee5d-4172-8e61-dade35fc8729': 1},5.0
